ymdh,wl
2016070101,1.51
2016070102,1.51
2016070103,1.51
2016070104,1.49
2016070105,1.49
2016070106,1.51
2016070107,1.51
2016070108,1.52
2016070109,1.52
2016070110,1.51
2016070111,1.47
2016070112,1.46
2016070113,1.48
2016070114,1.51
2016070115,1.52
2016070116,1.55
2016070117,1.57
2016070118,1.63
2016070119,1.72
2016070120,1.72
2016070121,1.76
2016070122,1.71
2016070123,1.67
2016070124,1.65
2016070201,1.58
2016070202,1.52
2016070203,1.48
2016070204,1.45
2016070205,1.44
2016070206,1.50
2016070207,1.56
2016070208,1.60
2016070209,1.67
2016070210,1.64
2016070211,1.70
2016070212,1.62
2016070213,1.54
2016070214,1.50
2016070215,1.43
2016070216,1.45
2016070217,1.52
2016070218,1.63
2016070219,1.72
2016070220,1.84
2016070221,1.99
2016070222,2.03
2016070223,2.03
2016070224,1.98
2016070301,1.91
2016070302,1.80
2016070303,1.72
2016070304,1.63
2016070305,1.56
2016070306,1.53
2016070307,1.54
2016070308,1.60
2016070309,1.63
2016070310,1.69
2016070311,1.66
2016070312,1.59
2016070313,1.53
2016070314,1.45
2016070315,1.36
2016070316,1.32
2016070317,1.33
2016070318,1.35
2016070319,1.51
2016070320,1.63
2016070321,1.73
2016070322,1.83
2016070323,1.91
2016070324,1.86
2016070401,1.80
2016070402,1.72
2016070403,1.66
2016070404,1.63
2016070405,1.59
2016070406,1.59
2016070407,1.62
2016070408,1.68
2016070409,1.75
2016070410,1.86
2016070411,1.89
2016070412,1.89
2016070413,1.88
2016070414,1.80
2016070415,1.72
2016070416,1.65
2016070417,1.60
2016070418,1.54
2016070419,1.65
2016070420,1.79
2016070421,1.95
2016070422,2.14
2016070423,2.25
2016070424,2.31
2016070501,2.25
2016070502,2.18
2016070503,2.09
2016070504,2.03
2016070505,1.96
2016070506,1.92
2016070507,1.96
2016070508,2.05
2016070509,2.17
2016070510,2.30
2016070511,2.41
2016070512,2.47
2016070513,2.51
2016070514,2.54
2016070515,2.57
2016070516,2.59
2016070517,2.59
2016070518,2.63
2016070519,2.67
2016070520,2.70
2016070521,2.78
2016070522,2.87
2016070523,2.98
2016070524,3.02
2016070601,3.03
2016070602,2.98
2016070603,2.91
2016070604,2.82
2016070605,2.74
2016070606,2.64
2016070607,2.55
2016070608,2.40
2016070609,2.30
2016070610,2.24
2016070611,2.22
2016070612,2.23
2016070613,2.18
2016070614,2.14
2016070615,2.07
2016070616,1.98
2016070617,1.94
2016070618,1.90
2016070619,1.88
2016070620,1.88
2016070621,1.93
2016070622,2.03
2016070623,2.17
2016070624,2.33
2016070701,2.38
2016070702,2.44
2016070703,2.45
2016070704,2.44
2016070705,2.44
2016070706,2.45
2016070707,2.46
2016070708,2.50
2016070709,2.56
2016070710,2.64
2016070711,2.73
2016070712,2.81
2016070713,2.88
2016070714,2.93
2016070715,2.98
2016070716,3.01
2016070717,3.04
2016070718,3.08
2016070719,3.11
2016070720,3.15
2016070721,3.20
2016070722,3.26
2016070723,3.34
2016070724,3.42
2016070801,3.48
2016070802,3.52
2016070803,3.56
2016070804,3.57
2016070805,3.56
2016070806,3.53
2016070807,3.52
2016070808,3.49
2016070809,3.47
2016070810,3.43
2016070811,3.40
2016070812,3.32
2016070813,3.27
2016070814,3.17
2016070815,3.06
2016070816,2.92
2016070817,2.78
2016070818,2.56
2016070819,2.23
2016070820,2.00
2016070821,1.93
2016070822,1.83
2016070823,1.86
2016070824,1.89
2016070901,1.93
2016070902,1.96
2016070903,1.96
2016070904,1.93
2016070905,1.89
2016070906,1.82
2016070907,1.75
2016070908,1.68
2016070909,1.63
2016070910,1.63
2016070911,1.60
2016070912,1.63
2016070913,1.69
2016070914,1.63
2016070915,1.58
2016070916,1.55
2016070917,1.48
2016070918,1.42
2016070919,1.36
2016070920,1.34
2016070921,1.33
2016070922,1.35
