ymdh,wl
2018010101,.07
2018010102,.07
2018010103,.07
2018010104,.07
2018010105,.07
2018010106,.07
2018010107,.07
2018010108,.07
2018010109,.07
2018010110,.07
2018010111,.07
2018010112,.07
2018010113,.07
2018010114,.07
2018010115,.07
2018010116,.07
2018010117,.07
2018010118,.07
2018010119,.07
2018010120,.07
2018010121,.07
2018010122,.07
2018010123,.07
2018010124,.07
2018010201,.07
2018010202,.07
2018010203,.07
2018010204,.07
2018010205,.07
2018010206,.07
2018010207,.07
2018010208,.07
2018010209,.07
2018010210,.07
2018010211,.07
2018010212,.07
2018010213,.07
2018010214,.06
2018010215,.06
2018010216,.06
2018010217,.06
2018010218,.06
2018010219,.06
2018010220,.06
2018010221,.06
2018010222,.06
2018010223,.06
2018010224,.06
2018010301,.06
2018010302,.06
2018010303,.06
2018010304,.06
2018010305,.06
2018010306,.06
2018010307,.06
2018010308,.06
2018010309,.06
2018010310,.06
2018010311,.06
2018010312,.06
2018010313,.06
2018010314,.06
2018010315,.06
2018010316,.06
2018010317,.06
2018010318,.06
2018010319,.06
2018010320,.06
2018010321,.06
2018010322,.06
2018010323,.06
2018010324,.06
2018010401,.06
2018010402,.06
2018010403,.06
2018010404,.06
2018010405,.06
2018010406,.06
2018010407,.06
2018010408,.06
2018010409,.06
2018010410,.06
2018010411,.06
2018010412,.06
2018010413,.06
2018010414,.06
2018010415,.06
2018010416,.06
2018010417,.06
2018010418,.06
2018010419,.06
2018010420,.06
2018010421,.06
2018010422,.06
2018010423,.06
2018010424,.06
2018010501,.06
2018010502,.06
2018010503,.06
2018010504,.06
2018010505,.06
2018010506,.06
2018010507,.06
2018010508,.06
2018010509,.06
2018010510,.06
2018010511,.06
2018010512,.06
2018010513,.06
2018010514,.06
2018010515,.06
2018010516,.06
2018010517,.06
2018010518,.06
2018010519,.06
2018010520,.06
2018010521,.06
2018010522,.06
2018010523,.06
2018010524,.06
2018010601,.06
2018010602,.06
2018010603,.06
2018010604,.06
2018010605,.06
2018010606,.06
2018010607,.06
2018010608,.06
2018010609,.06
2018010610,.06
2018010611,.06
2018010612,.06
2018010613,.06
2018010614,.06
2018010615,.06
2018010616,.06
2018010617,.06
2018010618,.06
2018010619,.06
2018010620,.06
2018010621,.06
2018010622,.06
2018010623,.06
2018010624,.06
2018010701,.06
2018010702,.06
2018010703,.06
2018010704,.06
2018010705,.06
2018010706,.06
2018010707,.06
2018010708,.06
2018010709,.06
2018010710,.06
2018010711,.06
2018010712,.06
2018010713,.06
2018010714,.06
2018010715,.06
2018010716,.06
2018010717,.06
2018010718,.06
2018010719,.06
2018010720,.06
2018010721,.06
2018010722,.05
2018010723,.05
2018010724,.05
2018010801,.05
2018010802,.05
2018010803,.05
2018010804,.05
2018010805,.05
2018010806,.05
2018010807,.05
2018010808,.05
2018010809,.05
2018010810,.05
2018010811,.05
2018010812,.05
2018010813,.05
2018010814,.05
2018010815,.05
2018010816,.05
2018010817,.05
2018010818,.05
2018010819,.05
2018010820,.05
2018010821,.05
2018010822,.05
2018010823,.05
2018010824,.05
2018010901,.05
2018010902,.05
2018010903,.05
2018010904,.05
2018010905,.05
2018010906,.05
2018010907,.05
2018010908,.05
2018010909,.05
2018010910,.05
2018010911,.05
2018010912,.05
2018010913,.05
2018010914,.05
2018010915,.05
2018010916,.05
2018010917,.05
2018010918,.05
2018010919,.05
2018010920,.05
2018010921,.05
2018010922,.05
2018010923,.05
2018010924,.05
2018011001,.05
2018011002,.05
2018011003,.05
2018011004,.05
2018011005,.05
2018011006,.05
2018011007,.05
2018011008,.05
2018011009,.05
2018011010,.05
2018011011,.05
2018011012,.05
2018011013,.05
2018011014,.05
2018011015,.05
2018011016,.05
2018011017,.05
2018011018,.05
2018011019,.05
2018011020,.05
2018011021,.05
2018011022,.05
2018011023,.05
2018011024,.05
2018011101,.05
2018011102,.05
2018011103,.05
2018011104,.05
2018011105,.05
2018011106,.05
2018011107,.05
2018011108,.05
2018011109,.05
2018011110,.05
2018011111,.05
2018011112,.05
2018011113,.05
2018011114,.05
2018011115,.05
2018011116,.05
2018011117,.05
2018011118,.05
2018011119,.05
2018011120,.05
2018011121,.05
2018011122,.05
2018011123,.05
2018011124,.05
2018011201,.05
2018011202,.05
2018011203,.05
2018011204,.05
2018011205,.05
2018011206,.05
2018011207,.05
2018011208,.05
2018011209,.05
2018011210,.05
2018011211,.05
2018011212,.05
2018011213,.05
2018011214,.05
2018011215,.05
2018011216,.05
2018011217,.05
2018011218,.05
2018011219,.05
2018011220,.05
2018011221,.05
2018011222,.05
2018011223,.05
2018011224,.05
2018011301,.05
2018011302,.05
2018011303,.05
2018011304,.05
2018011305,.05
2018011306,.05
2018011307,.05
2018011308,.05
2018011309,.05
2018011310,.05
2018011311,.05
2018011312,.05
2018011313,.05
2018011314,.05
2018011315,.05
2018011316,.05
2018011317,.04
2018011318,.04
2018011319,.04
2018011320,.04
2018011321,.04
2018011322,.04
2018011323,.04
2018011324,.04
2018011401,.04
2018011402,.04
2018011403,.04
2018011404,.04
2018011405,.04
2018011406,.04
2018011407,.04
2018011408,.04
2018011409,.04
2018011410,.04
2018011411,.04
2018011412,.04
2018011413,.04
2018011414,.04
2018011415,.04
2018011416,.04
2018011417,.04
2018011418,.04
2018011419,.04
2018011420,.04
2018011421,.04
2018011422,.04
2018011423,.04
2018011424,.04
2018011501,.04
2018011502,.04
2018011503,.04
2018011504,.04
2018011505,.04
2018011506,.04
2018011507,.04
2018011508,.04
2018011509,.04
2018011510,.04
2018011511,.04
2018011512,.04
2018011513,.04
2018011514,.04
2018011515,.04
2018011516,.04
2018011517,.04
2018011518,.04
2018011519,.04
2018011520,.04
2018011521,.04
2018011522,.04
2018011523,.04
2018011524,.04
2018011601,.04
2018011602,.04
2018011603,.04
2018011604,.04
2018011605,.04
2018011606,.04
2018011607,.04
2018011608,.04
2018011609,.04
2018011610,.04
2018011611,.04
2018011612,.04
2018011613,.04
2018011614,.04
2018011615,.04
2018011616,.04
2018011617,.04
2018011618,.04
2018011619,.04
2018011620,.04
2018011621,.04
2018011622,.04
2018011623,.04
2018011624,.04
2018011701,.04
2018011702,.04
2018011703,.04
2018011704,.04
2018011705,.04
2018011706,.04
2018011707,.04
2018011708,.04
2018011709,.04
2018011710,.04
2018011711,.04
2018011712,.04
2018011713,.04
2018011714,.04
2018011715,.04
2018011716,.04
2018011717,.04
2018011718,.04
2018011719,.04
2018011720,.04
2018011721,.04
2018011722,.04
2018011723,.04
2018011724,.04
2018011801,.04
2018011802,.04
2018011803,.04
2018011804,.04
2018011805,.04
2018011806,.04
