ymdh,wl
2019010101,.20
2019010102,.20
2019010103,.20
2019010104,.20
2019010105,.20
2019010106,.20
2019010107,.20
2019010108,.19
2019010109,.20
2019010110,.20
2019010111,.20
2019010112,.20
2019010113,.20
2019010114,.20
2019010115,.20
2019010116,.20
2019010117,.20
2019010118,.20
2019010119,.20
2019010120,.20
2019010121,.20
2019010122,.20
2019010123,.20
2019010124,.20
2019010201,.20
2019010202,.20
2019010203,.20
2019010204,.20
2019010205,.20
2019010206,.20
2019010207,.20
2019010208,.20
2019010209,.20
2019010210,.20
2019010211,.20
2019010212,.20
2019010213,.19
2019010214,.20
2019010215,.20
2019010216,.20
2019010217,.20
2019010218,.20
2019010219,.20
2019010220,.19
2019010221,.20
2019010222,.20
2019010223,.20
2019010224,.20
2019010301,.20
2019010302,.20
2019010303,.20
2019010304,.20
2019010305,.20
2019010306,.20
2019010307,.20
2019010308,.21
2019010309,.20
2019010310,.20
2019010311,.20
2019010312,.20
2019010313,.20
2019010314,.20
2019010315,.20
2019010316,.20
2019010317,.20
2019010318,.20
2019010319,.20
2019010320,.20
2019010321,.20
2019010322,.20
2019010323,.20
2019010324,.20
2019010401,.20
2019010402,.20
2019010403,.20
2019010404,.20
2019010405,.20
2019010406,.20
2019010407,.20
2019010408,.20
2019010409,.20
2019010410,.20
2019010411,.20
2019010412,.20
2019010413,.20
2019010414,.20
2019010415,.20
2019010416,.20
2019010417,.20
2019010418,.20
2019010419,.20
2019010420,.20
2019010421,.20
2019010422,.19
2019010423,.19
2019010424,.19
2019010501,.19
2019010502,.19
2019010503,.19
2019010504,.19
2019010505,.19
2019010506,.19
2019010507,.19
2019010508,.19
2019010509,.19
2019010510,.19
2019010511,.19
2019010512,.19
2019010513,.19
2019010514,.20
2019010515,.20
2019010516,.19
2019010517,.20
2019010518,.20
2019010519,.20
2019010520,.20
2019010521,.20
2019010522,.20
2019010523,.19
2019010524,.19
2019010601,.19
2019010602,.19
2019010603,.19
2019010604,.19
2019010605,.19
2019010606,.19
2019010607,.19
2019010608,.19
2019010609,.19
2019010610,.19
2019010611,.19
2019010612,.19
2019010613,.19
