ymdh,wl
2017010101,1.13
2017010102,1.14
2017010103,1.14
2017010104,1.12
2017010105,1.11
2017010106,1.10
2017010107,1.10
2017010108,1.10
2017010109,1.12
2017010110,1.12
2017010111,1.14
2017010112,1.15
2017010113,1.17
2017010114,1.18
2017010115,1.18
2017010116,1.18
2017010117,1.18
2017010118,1.17
2017010119,1.14
2017010120,1.13
2017010121,1.13
2017010122,1.13
2017010123,1.14
2017010124,1.14
2017010201,1.14
2017010202,1.14
2017010203,1.14
2017010204,1.12
2017010205,1.12
2017010206,1.09
2017010207,1.09
2017010208,1.10
2017010209,1.12
2017010210,1.13
2017010211,1.13
2017010212,1.13
2017010213,1.15
2017010214,1.18
2017010215,1.18
2017010216,1.16
2017010217,1.14
2017010218,1.13
2017010219,1.13
2017010220,1.13
2017010221,1.13
2017010222,1.12
2017010223,1.12
2017010224,1.12
2017010301,1.14
2017010302,1.14
2017010303,1.14
2017010304,1.13
2017010305,1.12
2017010306,1.11
2017010307,1.11
2017010308,1.10
2017010309,1.10
2017010310,1.09
2017010311,1.09
2017010312,1.09
2017010313,1.11
2017010314,1.14
2017010315,1.14
2017010316,1.13
2017010317,1.13
2017010318,1.13
2017010319,1.14
2017010320,1.15
2017010321,1.15
2017010322,1.14
2017010323,1.14
2017010324,1.16
2017010401,1.17
2017010402,1.18
2017010403,1.18
2017010404,1.18
2017010405,1.18
2017010406,1.18
2017010407,1.18
2017010408,1.18
2017010409,1.18
2017010410,1.17
2017010411,1.17
2017010412,1.17
2017010413,1.18
2017010414,1.18
2017010415,1.18
2017010416,1.18
2017010417,1.18
2017010418,1.18
2017010419,1.17
2017010420,1.16
2017010421,1.15
2017010422,1.15
2017010423,1.15
2017010424,1.15
2017010501,1.15
2017010502,1.15
2017010503,1.15
2017010504,1.16
2017010505,1.16
2017010506,1.15
2017010507,1.14
2017010508,1.14
2017010509,1.13
2017010510,1.13
2017010511,1.12
2017010512,1.12
2017010513,1.12
2017010514,1.14
2017010515,1.16
2017010516,1.16
2017010517,1.13
2017010518,1.13
2017010519,1.12
2017010520,1.12
2017010521,1.11
2017010522,1.10
2017010523,1.10
2017010524,1.10
2017010601,1.11
2017010602,1.12
2017010603,1.12
2017010604,1.12
2017010605,1.12
2017010606,1.13
2017010607,1.14
2017010608,1.15
2017010609,1.15
2017010610,1.15
2017010611,1.17
2017010612,1.18
2017010613,1.19
2017010614,1.20
2017010615,1.19
2017010616,1.20
2017010617,1.21
2017010618,1.21
2017010619,1.21
2017010620,1.20
2017010621,1.18
2017010622,1.17
2017010623,1.16
2017010624,1.15
2017010701,1.14
2017010702,1.14
2017010703,1.13
2017010704,1.13
2017010705,1.13
2017010706,1.13
2017010707,1.13
2017010708,1.12
2017010709,1.10
2017010710,1.09
2017010711,1.08
2017010712,1.08
2017010713,1.09
2017010714,1.09
2017010715,1.08
2017010716,1.08
2017010717,1.08
2017010718,1.08
2017010719,1.09
2017010720,1.09
2017010721,1.07
2017010722,1.07
2017010723,1.08
2017010724,1.10
2017010801,1.10
2017010802,1.10
2017010803,1.10
2017010804,1.11
2017010805,1.13
2017010806,1.13
2017010807,1.14
2017010808,1.14
2017010809,1.14
2017010810,1.15
2017010811,1.15
2017010812,1.17
