ymdh,wl
2018070101,1.12
2018070102,1.13
2018070103,1.13
2018070104,1.16
2018070105,1.23
2018070106,1.31
2018070107,1.40
2018070108,1.49
2018070109,1.64
2018070110,1.77
2018070111,1.91
2018070112,2.04
2018070113,2.13
2018070114,2.23
2018070115,2.38
2018070116,2.57
2018070117,2.58
2018070118,2.57
2018070119,2.54
2018070120,2.47
2018070121,2.41
2018070122,2.34
2018070123,2.29
2018070124,2.24
2018070201,2.21
2018070202,2.19
2018070203,2.17
2018070204,2.12
2018070205,2.06
2018070206,1.99
2018070207,1.95
2018070208,1.93
2018070209,1.92
2018070210,1.91
2018070211,1.94
2018070212,2.04
2018070213,2.16
2018070214,2.45
2018070215,2.86
2018070216,3.09
2018070217,3.16
2018070218,3.15
2018070219,3.10
2018070220,3.03
2018070221,2.96
2018070222,2.89
2018070223,2.84
2018070224,2.81
2018070301,2.80
2018070302,2.80
2018070303,2.79
2018070304,2.79
2018070305,2.79
2018070306,2.78
2018070307,2.78
2018070308,2.78
2018070309,2.80
2018070310,2.82
2018070311,2.84
2018070312,2.88
2018070313,2.91
2018070314,2.95
2018070315,2.97
2018070316,3.00
2018070317,3.02
2018070318,3.05
2018070319,3.06
2018070320,3.08
2018070321,3.11
2018070322,3.16
2018070323,3.32
2018070324,3.43
2018070401,3.49
2018070402,3.54
2018070403,3.55
2018070404,3.55
2018070405,3.51
2018070406,3.44
2018070407,3.37
2018070408,3.30
2018070409,3.22
2018070410,3.13
2018070411,3.04
2018070412,2.95
2018070413,2.88
2018070414,2.77
2018070415,2.68
2018070416,2.61
2018070417,2.53
2018070418,2.44
2018070419,2.32
2018070420,2.23
2018070421,2.15
2018070422,2.08
2018070423,2.02
2018070424,1.96
2018070501,1.92
2018070502,1.88
2018070503,1.84
2018070504,1.81
2018070505,1.78
2018070506,1.75
2018070507,1.72
2018070508,1.69
2018070509,1.68
2018070510,1.69
2018070511,1.69
2018070512,1.72
2018070513,1.79
2018070514,1.85
2018070515,1.89
2018070516,1.97
2018070517,1.99
2018070518,1.98
2018070519,2.05
2018070520,2.08
2018070521,2.09
2018070522,2.09
2018070523,2.06
2018070524,2.05
2018070601,2.06
2018070602,2.08
2018070603,2.10
2018070604,2.10
2018070605,2.10
2018070606,2.10
2018070607,2.08
2018070608,2.05
2018070609,2.03
2018070610,2.00
2018070611,1.97
2018070612,1.93
