ymdh,wl
2015010101,.77
2015010102,.77
2015010103,.77
2015010104,.75
2015010105,.75
2015010106,.75
2015010107,.75
2015010108,.75
2015010109,.75
2015010110,.76
2015010111,.76
2015010112,.76
2015010113,.76
2015010114,.76
2015010115,.76
2015010116,.76
2015010117,.76
2015010118,.76
2015010119,.76
2015010120,.77
2015010121,.77
2015010122,.77
2015010123,.77
2015010124,.77
2015010201,.77
2015010202,.77
2015010203,.77
2015010204,.77
2015010205,.77
2015010206,.77
2015010207,.77
2015010208,.77
2015010209,.77
2015010210,.77
2015010211,.79
2015010212,.79
2015010213,.79
2015010214,.79
2015010215,.79
2015010216,.79
2015010217,.79
2015010218,.77
2015010219,.78
2015010220,.79
2015010221,.80
2015010222,.81
2015010223,.81
2015010224,.81
2015010301,.81
2015010302,.82
2015010303,.82
2015010304,.82
2015010305,.81
2015010306,.81
2015010307,.81
2015010308,.81
2015010309,.81
2015010310,.81
2015010311,.81
2015010312,.81
2015010313,.81
2015010314,.81
2015010315,.79
2015010316,.78
2015010317,.78
2015010318,.78
2015010319,.77
2015010320,.77
2015010321,.77
2015010322,.77
2015010323,.77
2015010324,.77
2015010401,.77
2015010402,.77
2015010403,.75
2015010404,.75
2015010405,.75
2015010406,.75
2015010407,.75
2015010408,.75
2015010409,.75
2015010410,.75
2015010411,.75
2015010412,.75
2015010413,.75
2015010414,.75
2015010415,.75
2015010416,.75
2015010417,.75
2015010418,.75
2015010419,.75
2015010420,.75
2015010421,.75
2015010422,.75
2015010423,.75
2015010424,.75
2015010501,.75
2015010502,.75
2015010503,.75
2015010504,.75
2015010505,.75
2015010506,.75
2015010507,.75
2015010508,.75
2015010509,.75
2015010510,.75
2015010511,.75
2015010512,.75
2015010513,.75
2015010514,.75
2015010515,.75
2015010516,.75
2015010517,.75
2015010518,.75
2015010519,.75
2015010520,.75
2015010521,.75
2015010522,.75
2015010523,.75
2015010524,.75
2015010601,.76
2015010602,.76
2015010603,.76
2015010604,.76
2015010605,.76
2015010606,.76
2015010607,.76
2015010608,.76
2015010609,.76
2015010610,.76
2015010611,.76
2015010612,.76
2015010613,.76
2015010614,.76
2015010615,.76
2015010616,.76
2015010617,.76
2015010618,.76
2015010619,.76
2015010620,.76
2015010621,.76
2015010622,.76
2015010623,.76
2015010624,.76
2015010701,.77
2015010702,.77
2015010703,.77
2015010704,.77
2015010705,.77
2015010706,.77
2015010707,.77
2015010708,.77
2015010709,.75
2015010710,.75
2015010711,.75
2015010712,.75
2015010713,.75
2015010714,.75
2015010715,.75
2015010716,.75
2015010717,.75
2015010718,.75
2015010719,.75
2015010720,.75
2015010721,.77
2015010722,.77
2015010723,.77
2015010724,.77
2015010801,.77
2015010802,.77
2015010803,.77
2015010804,.77
2015010805,.77
2015010806,.77
2015010807,.77
2015010808,.77
2015010809,.77
2015010810,.77
2015010811,.77
2015010812,.77
2015010813,.77
2015010814,.77
2015010815,.77
2015010816,.77
2015010817,.77
2015010818,.77
2015010819,.77
2015010820,.77
2015010821,.77
2015010822,.77
2015010823,.77
2015010824,.77
2015010901,.77
2015010902,.77
2015010903,.77
2015010904,.76
2015010905,.76
2015010906,.76
2015010907,.76
2015010908,.76
2015010909,.76
2015010910,.76
2015010911,.76
2015010912,.76
2015010913,.76
2015010914,.76
2015010915,.76
2015010916,.76
2015010917,.76
2015010918,.76
2015010919,.76
2015010920,.76
2015010921,.77
2015010922,.78
2015010923,.78
2015010924,.78
2015011001,.78
2015011002,.78
2015011003,.78
2015011004,.78
2015011005,.78
2015011006,.78
2015011007,.78
2015011008,.78
2015011009,.78
2015011010,.78
2015011011,.78
2015011012,.78
2015011013,.79
2015011014,.79
2015011015,.79
2015011016,.79
2015011017,.79
2015011018,.79
2015011019,.79
2015011020,.79
2015011021,.79
2015011022,.79
2015011023,.79
2015011024,.79
2015011101,.79
2015011102,.79
2015011103,.79
2015011104,.77
2015011105,.77
2015011106,.77
2015011107,.77
2015011108,.77
2015011109,.77
2015011110,.76
2015011111,.76
2015011112,.77
2015011113,.77
2015011114,.77
2015011115,.77
2015011116,.77
2015011117,.77
2015011118,.78
2015011119,.79
2015011120,.79
2015011121,.79
2015011122,.79
2015011123,.79
2015011124,.79
2015011201,.80
2015011202,.80
2015011203,.80
2015011204,.80
2015011205,.80
2015011206,.80
2015011207,.80
2015011208,.80
2015011209,.80
2015011210,.80
2015011211,.80
2015011212,.80
2015011213,.80
2015011214,.80
2015011215,.80
2015011216,.80
2015011217,.80
2015011218,.80
2015011219,.79
2015011220,.79
2015011221,.77
2015011222,.77
2015011223,.77
2015011224,.77
2015011301,.77
2015011302,.77
2015011303,.75
2015011304,.75
2015011305,.75
2015011306,.75
2015011307,.75
2015011308,.75
2015011309,.75
2015011310,.75
2015011311,.75
2015011312,.76
2015011313,.76
2015011314,.77
2015011315,.77
2015011316,.77
2015011317,.77
2015011318,.77
2015011319,.77
2015011320,.78
2015011321,.78
2015011322,.78
2015011323,.79
2015011324,.79
2015011401,.79
2015011402,.79
2015011403,.79
2015011404,.79
2015011405,.79
2015011406,.80
2015011407,.81
2015011408,.81
2015011409,.81
2015011410,.80
2015011411,.80
2015011412,.79
2015011413,.79
2015011414,.79
2015011415,.79
2015011416,.79
2015011417,.77
2015011418,.77
2015011419,.77
2015011420,.77
2015011421,.77
2015011422,.77
2015011423,.77
2015011424,.77
2015011501,.77
2015011502,.77
2015011503,.78
2015011504,.78
2015011505,.79
2015011506,.79
2015011507,.79
2015011508,.79
2015011509,.80
2015011510,.81
2015011511,.81
2015011512,.82
2015011513,.82
2015011514,.81
2015011515,.81
2015011516,.81
2015011517,.81
2015011518,.83
2015011519,.83
2015011520,.81
2015011521,.81
2015011522,.81
2015011523,.81
2015011524,.81
2015011601,.81
2015011602,.79
2015011603,.79
2015011604,.79
2015011605,.79
2015011606,.79
2015011607,.79
2015011608,.79
2015011609,.77
2015011610,.77
2015011611,.77
2015011612,.76
2015011613,.76
2015011614,.75
2015011615,.75
2015011616,.75
2015011617,.75
2015011618,.75
2015011619,.75
2015011620,.75
2015011621,.75
2015011622,.75
2015011623,.75
2015011624,.75
2015011701,.75
2015011702,.75
2015011703,.75
2015011704,.75
2015011705,.73
2015011706,.73
2015011707,.73
2015011708,.73
2015011709,.73
2015011710,.73
2015011711,.73
2015011712,.73
2015011713,.73
2015011714,.73
2015011715,.73
2015011716,.73
2015011717,.73
2015011718,.75
2015011719,.75
2015011720,.76
2015011721,.77
2015011722,.77
2015011723,.77
2015011724,.77
2015011801,.77
2015011802,.77
2015011803,.77
2015011804,.77
2015011805,.77
2015011806,.77
2015011807,.77
2015011808,.77
2015011809,.77
2015011810,.77
2015011811,.77
2015011812,.77
2015011813,.78
2015011814,.78
2015011815,.77
2015011816,.77
2015011817,.77
2015011818,.77
2015011819,.77
2015011820,.77
2015011821,.77
2015011822,.77
2015011823,.77
2015011824,.77
2015011901,.79
2015011902,.79
2015011903,.78
2015011904,.78
2015011905,.78
2015011906,.79
2015011907,.80
2015011908,.80
2015011909,.80
2015011910,.80
2015011911,.81
2015011912,.81
2015011913,.81
2015011914,.81
2015011915,.81
2015011916,.81
2015011917,.81
2015011918,.80
2015011919,.81
2015011920,.80
2015011921,.81
2015011922,.83
2015011923,.82
2015011924,.82
2015012001,.80
2015012002,.79
2015012003,.79
2015012004,.79
2015012005,.77
2015012006,.77
2015012007,.77
2015012008,.77
2015012009,.77
2015012010,.77
2015012011,.78
2015012012,.79
2015012013,.79
2015012014,.79
2015012015,.79
2015012016,.77
2015012017,.77
2015012018,.77
2015012019,.77
2015012020,.77
2015012021,.77
2015012022,.77
2015012023,.77
2015012024,.77
2015012101,.79
2015012102,.79
2015012103,.79
2015012104,.77
2015012105,.77
2015012106,.77
2015012107,.77
2015012108,.77
2015012109,.77
2015012110,.77
2015012111,.78
2015012112,.78
2015012113,.81
2015012114,.81
2015012115,.79
2015012116,.79
2015012117,.77
2015012118,.77
2015012119,.77
2015012120,.77
2015012121,.77
2015012122,.77
2015012123,.77
2015012124,.77
2015012201,.77
2015012202,.78
2015012203,.77
2015012204,.77
2015012205,.76
2015012206,.76
2015012207,.76
2015012208,.76
2015012209,.76
2015012210,.76
2015012211,.76
2015012212,.76
2015012213,.77
2015012214,.77
2015012215,.77
2015012216,.77
2015012217,.77
2015012218,.77
2015012219,.77
2015012220,.77
2015012221,.77
2015012222,.77
2015012223,.77
2015012224,.80
2015012301,.80
2015012302,.82
2015012303,.81
2015012304,.81
2015012305,.81
2015012306,.81
2015012307,.81
2015012308,.81
2015012309,.81
2015012310,.81
2015012311,.81
2015012312,.81
2015012313,.83
2015012314,.83
2015012315,.83
2015012316,.80
2015012317,.80
2015012318,.79
2015012319,.79
2015012320,.79
2015012321,.79
