ymdh,wl
2014070101,.18
2014070102,.18
2014070103,.18
2014070104,.18
2014070105,.18
2014070106,.18
2014070107,.18
2014070108,.18
2014070109,.18
2014070110,.18
2014070111,.18
2014070112,.18
2014070113,.18
2014070114,.18
2014070115,.18
2014070116,.18
2014070117,.18
2014070118,.18
2014070119,.18
2014070120,.18
2014070121,.18
2014070122,.18
2014070123,.18
2014070124,.18
2014070201,.18
2014070202,.18
2014070203,.18
2014070204,.18
2014070205,.18
2014070206,.18
2014070207,.18
2014070208,.18
2014070209,.18
2014070210,.18
2014070211,.18
2014070212,.18
2014070213,.18
2014070214,.18
2014070215,.18
2014070216,.17
2014070217,.17
2014070218,.17
2014070219,.17
2014070220,.17
2014070221,.38
2014070222,.43
2014070223,.47
2014070224,.46
2014070301,.41
2014070302,.36
2014070303,.32
2014070304,.30
2014070305,.28
2014070306,.27
2014070307,.26
2014070308,.25
2014070309,.25
2014070310,.24
2014070311,.24
2014070312,.23
2014070313,.23
2014070314,.23
2014070315,.23
2014070316,.22
2014070317,.22
2014070318,.22
2014070319,.22
2014070320,.22
2014070321,.22
2014070322,.22
2014070323,.22
2014070324,.21
2014070401,.21
2014070402,.21
2014070403,.21
2014070404,.21
2014070405,.21
2014070406,.21
2014070407,.21
2014070408,.21
2014070409,.21
2014070410,.21
2014070411,.20
2014070412,.20
2014070413,.20
2014070414,.20
2014070415,.20
2014070416,.20
2014070417,.20
2014070418,.20
2014070419,.20
2014070420,.20
2014070421,.20
2014070422,.20
2014070423,.20
2014070424,.20
2014070501,.20
2014070502,.20
2014070503,.20
2014070504,.20
2014070505,.20
2014070506,.20
2014070507,.19
2014070508,.19
2014070509,.19
2014070510,.19
2014070511,.19
2014070512,.19
2014070513,.19
2014070514,.19
2014070515,.19
2014070516,.19
2014070517,.19
2014070518,.19
2014070519,.19
2014070520,.19
2014070521,.19
2014070522,.19
2014070523,.19
2014070524,.19
2014070601,.19
2014070602,.19
2014070603,.19
2014070604,.19
2014070605,.19
2014070606,.19
2014070607,.19
2014070608,.19
2014070609,.19
2014070610,.19
2014070611,.19
2014070612,.19
2014070613,.19
2014070614,.19
2014070615,.18
2014070616,.18
2014070617,.18
2014070618,.18
2014070619,.18
2014070620,.18
2014070621,.18
2014070622,.18
2014070623,.18
2014070624,.18
2014070701,.18
2014070702,.18
2014070703,.18
2014070704,.18
2014070705,.18
2014070706,.18
2014070707,.18
2014070708,.18
2014070709,.18
2014070710,.18
2014070711,.18
2014070712,.18
2014070713,.18
2014070714,.18
2014070715,.18
2014070716,.18
2014070717,.18
2014070718,.18
2014070719,.18
2014070720,.18
2014070721,.18
2014070722,.18
2014070723,.18
2014070724,.18
2014070801,.18
2014070802,.18
2014070803,.18
2014070804,.18
2014070805,.18
2014070806,.18
2014070807,.18
2014070808,.18
2014070809,.18
2014070810,.18
2014070811,.18
2014070812,.18
2014070813,.18
2014070814,.18
2014070815,.18
2014070816,.18
2014070817,.18
2014070818,.18
2014070819,.18
2014070820,.17
2014070821,.17
2014070822,.17
2014070823,.17
2014070824,.17
2014070901,.17
2014070902,.17
2014070903,.17
2014070904,.17
2014070905,.17
2014070906,.17
2014070907,.17
2014070908,.17
2014070909,.17
2014070910,.17
2014070911,.17
2014070912,.17
2014070913,.17
2014070914,.17
2014070915,.17
2014070916,.17
2014070917,.17
2014070918,.17
2014070919,.17
2014070920,.17
2014070921,.17
2014070922,.17
2014070923,.17
2014070924,.17
2014071001,.17
2014071002,.17
2014071003,.17
2014071004,.17
2014071005,.18
2014071006,.18
2014071007,.18
2014071008,.18
2014071009,.18
2014071010,.18
2014071011,.18
2014071012,.18
2014071013,.18
2014071014,.18
2014071015,.18
2014071016,.18
2014071017,.18
2014071018,.18
2014071019,.18
2014071020,.18
2014071021,.18
2014071022,.18
2014071023,.18
2014071024,.18
2014071101,.18
2014071102,.18
2014071103,.18
2014071104,.18
2014071105,.18
2014071106,.18
2014071107,.18
2014071108,.18
2014071109,.18
2014071110,.18
2014071111,.18
2014071112,.18
2014071113,.18
2014071114,.18
2014071115,.17
2014071116,.17
2014071117,.17
2014071118,.17
2014071119,.17
2014071120,.17
2014071121,.17
2014071122,.17
2014071123,.17
2014071124,.17
2014071201,.17
2014071202,.17
2014071203,.17
2014071204,.17
2014071205,.17
2014071206,.17
2014071207,.17
2014071208,.17
2014071209,.17
2014071210,.17
