ymdh,wl
2016070101,.93
2016070102,.93
2016070103,.93
2016070104,.93
2016070105,.93
2016070106,.93
2016070107,.93
2016070108,.93
2016070109,.93
2016070110,.93
2016070111,.93
2016070112,.93
2016070113,.93
2016070114,.94
2016070115,.94
2016070116,.95
2016070117,.98
2016070118,.99
2016070119,1.03
2016070120,1.07
2016070121,1.10
2016070122,1.21
2016070123,1.36
2016070124,1.54
2016070201,1.54
2016070202,1.48
2016070203,1.43
2016070204,1.39
2016070205,1.35
2016070206,1.32
2016070207,1.30
2016070208,1.28
2016070209,1.27
2016070210,1.25
2016070211,1.24
2016070212,1.22
2016070213,1.21
2016070214,1.21
2016070215,1.20
2016070216,1.19
2016070217,1.18
2016070218,1.17
2016070219,1.17
2016070220,1.16
2016070221,1.16
2016070222,1.15
2016070223,1.15
2016070224,1.14
2016070301,1.14
2016070302,1.14
2016070303,1.13
2016070304,1.13
2016070305,1.12
2016070306,1.12
2016070307,1.12
2016070308,1.12
2016070309,1.11
2016070310,1.11
2016070311,1.11
2016070312,1.11
2016070313,1.10
2016070314,1.10
2016070315,1.10
2016070316,1.10
2016070317,1.10
2016070318,1.10
2016070319,1.09
2016070320,1.09
2016070321,1.09
2016070322,1.09
2016070323,1.09
2016070324,1.09
2016070401,1.09
2016070402,1.09
2016070403,1.09
2016070404,1.09
2016070405,1.08
2016070406,1.08
2016070407,1.08
2016070408,1.08
2016070409,1.08
2016070410,1.08
2016070411,1.08
2016070412,1.08
2016070413,1.08
2016070414,1.08
2016070415,1.07
2016070416,1.07
2016070417,1.07
2016070418,1.07
2016070419,1.07
2016070420,1.08
2016070421,1.08
2016070422,1.09
2016070423,1.09
2016070424,1.12
2016070501,1.14
2016070502,1.17
2016070503,1.19
2016070504,1.20
2016070505,1.22
2016070506,1.23
2016070507,1.30
2016070508,1.61
2016070509,2.09
2016070510,3.23
2016070511,3.45
2016070512,2.82
2016070513,2.56
2016070514,2.37
2016070515,2.16
2016070516,1.96
2016070517,1.87
2016070518,1.92
2016070519,2.04
2016070520,1.92
2016070521,1.79
2016070522,1.70
2016070523,1.64
2016070524,1.60
2016070601,1.57
2016070602,1.53
2016070603,1.49
2016070604,1.46
2016070605,1.43
2016070606,1.40
2016070607,1.38
2016070608,1.36
2016070609,1.34
2016070610,1.32
2016070611,1.30
2016070612,1.29
2016070613,1.27
2016070614,1.26
2016070615,1.24
2016070616,1.23
2016070617,1.22
2016070618,1.21
2016070619,1.20
2016070620,1.19
2016070621,1.18
2016070622,1.17
2016070623,1.17
2016070624,1.16
2016070701,1.15
2016070702,1.15
2016070703,1.14
2016070704,1.13
2016070705,1.13
2016070706,1.12
2016070707,1.12
2016070708,1.11
2016070709,1.11
