ymdh,wl
2017010101,.86
2017010102,.86
2017010103,.86
2017010104,.86
2017010105,.86
2017010106,.86
2017010107,.86
2017010108,.86
2017010109,.86
2017010110,.86
2017010111,.86
2017010112,.86
2017010113,.86
2017010114,.86
2017010115,.86
2017010116,.86
2017010117,.86
2017010118,.86
2017010119,.86
2017010120,.86
2017010121,.86
2017010122,.86
2017010123,.86
2017010124,.86
2017010201,.86
2017010202,.86
2017010203,.86
2017010204,.86
2017010205,.86
2017010206,.86
2017010207,.86
2017010208,.86
2017010209,.86
2017010210,.86
2017010211,.86
2017010212,.86
2017010213,.86
2017010214,.86
2017010215,.86
2017010216,.86
2017010217,.86
2017010218,.86
2017010219,.86
2017010220,.86
2017010221,.86
2017010222,.86
2017010223,.86
2017010224,.86
2017010301,.86
2017010302,.86
2017010303,.86
2017010304,.86
2017010305,.86
2017010306,.86
2017010307,.86
2017010308,.86
2017010309,.86
2017010310,.86
2017010311,.86
2017010312,.86
2017010313,.86
2017010314,.86
2017010315,.86
2017010316,.86
2017010317,.86
2017010318,.86
2017010319,.86
2017010320,.86
2017010321,.86
2017010322,.86
2017010323,.86
2017010324,.86
2017010401,.86
2017010402,.86
2017010403,.86
2017010404,.86
2017010405,.86
2017010406,.86
2017010407,.86
2017010408,.86
2017010409,.86
2017010410,.86
2017010411,.86
2017010412,.86
2017010413,.86
2017010414,.86
2017010415,.86
2017010416,.86
2017010417,.86
2017010418,.86
2017010419,.86
2017010420,.86
2017010421,.86
2017010422,.86
2017010423,.86
2017010424,.86
2017010501,.86
2017010502,.86
2017010503,.86
2017010504,.86
2017010505,.86
2017010506,.86
2017010507,.86
2017010508,.86
2017010509,.86
2017010510,.86
2017010511,.86
2017010512,.86
2017010513,.86
2017010514,.86
2017010515,.86
2017010516,.86
2017010517,.86
2017010518,.86
2017010519,.86
2017010520,.86
2017010521,.86
2017010522,.86
2017010523,.86
2017010524,.86
2017010601,.86
2017010602,.86
2017010603,.86
2017010604,.86
2017010605,.86
2017010606,.86
2017010607,.86
2017010608,.86
2017010609,.86
2017010610,.86
2017010611,.86
2017010612,.86
2017010613,.86
2017010614,.86
2017010615,.86
2017010616,.86
2017010617,.86
2017010618,.86
2017010619,.86
2017010620,.86
2017010621,.86
2017010622,.86
2017010623,.86
2017010624,.86
2017010701,.86
2017010702,.86
2017010703,.86
2017010704,.86
2017010705,.86
2017010706,.86
2017010707,.86
2017010708,.86
2017010709,.86
2017010710,.86
2017010711,.86
2017010712,.86
2017010713,.86
2017010714,.86
2017010715,.86
2017010716,.86
2017010717,.86
2017010718,.86
2017010719,.86
2017010720,.86
2017010721,.86
2017010722,.86
2017010723,.86
2017010724,.86
2017010801,.86
2017010802,.86
2017010803,.86
2017010804,.86
2017010805,.86
2017010806,.86
2017010807,.86
2017010808,.86
2017010809,.86
2017010810,.86
2017010811,.85
2017010812,.85
2017010813,.85
2017010814,.85
2017010815,.85
2017010816,.85
2017010817,.85
2017010818,.85
2017010819,.85
2017010820,.85
2017010821,.85
2017010822,.85
2017010823,.85
2017010824,.85
2017010901,.85
2017010902,.85
2017010903,.85
2017010904,.85
2017010905,.85
2017010906,.85
2017010907,.85
2017010908,.85
2017010909,.85
2017010910,.85
2017010911,.85
2017010912,.85
2017010913,.85
2017010914,.85
2017010915,.85
2017010916,.85
2017010917,.85
2017010918,.85
2017010919,.85
2017010920,.85
2017010921,.85
2017010922,.85
2017010923,.85
2017010924,.85
2017011001,.85
2017011002,.85
2017011003,.85
2017011004,.85
2017011005,.85
2017011006,.85
2017011007,.85
2017011008,.85
2017011009,.85
2017011010,.85
2017011011,.85
2017011012,.85
2017011013,.85
2017011014,.85
2017011015,.85
2017011016,.85
2017011017,.85
2017011018,.85
2017011019,.85
2017011020,.85
2017011021,.85
2017011022,.85
2017011023,.85
2017011024,.85
2017011101,.85
2017011102,.85
2017011103,.85
2017011104,.85
2017011105,.85
2017011106,.85
2017011107,.85
2017011108,.85
2017011109,.85
2017011110,.85
2017011111,.85
2017011112,.85
2017011113,.85
2017011114,.84
2017011115,.84
2017011116,.84
2017011117,.84
2017011118,.84
2017011119,.84
2017011120,.84
2017011121,.84
2017011122,.84
2017011123,.84
2017011124,.84
2017011201,.84
2017011202,.84
2017011203,.84
2017011204,.84
2017011205,.84
2017011206,.84
2017011207,.84
2017011208,.84
2017011209,.84
2017011210,.84
2017011211,.84
2017011212,.84
2017011213,.84
2017011214,.84
2017011215,.84
2017011216,.84
2017011217,.84
2017011218,.84
2017011219,.84
2017011220,.83
2017011221,.83
2017011222,.83
2017011223,.83
2017011224,.83
2017011301,.83
2017011302,.83
2017011303,.83
2017011304,.83
2017011305,.83
2017011306,.83
2017011307,.83
2017011308,.83
2017011309,.83
2017011310,.83
2017011311,.83
2017011312,.83
2017011313,.83
2017011314,.83
2017011315,.83
2017011316,.83
2017011317,.83
2017011318,.83
2017011319,.83
2017011320,.83
2017011321,.83
2017011322,.83
2017011323,.83
2017011324,.83
2017011401,.83
2017011402,.83
2017011403,.83
2017011404,.83
2017011405,.83
2017011406,.83
2017011407,.83
2017011408,.83
2017011409,.83
2017011410,.83
2017011411,.83
2017011412,.83
2017011413,.83
2017011414,.83
2017011415,.83
2017011416,.83
2017011417,.83
2017011418,.83
2017011419,.83
2017011420,.83
2017011421,.83
2017011422,.83
2017011423,.83
2017011424,.83
2017011501,.83
2017011502,.83
2017011503,.83
2017011504,.83
2017011505,.83
2017011506,.83
2017011507,.83
2017011508,.83
2017011509,.83
2017011510,.83
2017011511,.83
2017011512,.83
2017011513,.83
2017011514,.83
2017011515,.83
2017011516,.83
2017011517,.83
2017011518,.83
2017011519,.83
2017011520,.83
2017011521,.83
2017011522,.83
2017011523,.83
2017011524,.83
2017011601,.83
2017011602,.83
2017011603,.83
2017011604,.83
2017011605,.83
2017011606,.83
2017011607,.83
2017011608,.83
2017011609,.83
2017011610,.83
2017011611,.83
2017011612,.83
2017011613,.83
2017011614,.83
2017011615,.83
2017011616,.83
2017011617,.83
2017011618,.83
2017011619,.83
2017011620,.83
2017011621,.83
2017011622,.83
2017011623,.83
2017011624,.83
2017011701,.83
2017011702,.83
2017011703,.83
2017011704,.83
2017011705,.83
2017011706,.83
2017011707,.83
2017011708,.83
2017011709,.83
2017011710,.83
2017011711,.83
2017011712,.83
2017011713,.83
2017011714,.83
2017011715,.83
2017011716,.83
2017011717,.83
2017011718,.83
2017011719,.83
2017011720,.83
2017011721,.83
2017011722,.83
2017011723,.83
2017011724,.83
2017011801,.83
2017011802,.83
2017011803,.83
2017011804,.83
2017011805,.83
2017011806,.83
2017011807,.83
2017011808,.83
2017011809,.83
2017011810,.83
2017011811,.83
2017011812,.83
2017011813,.83
2017011814,.83
2017011815,.83
2017011816,.83
2017011817,.83
2017011818,.83
2017011819,.83
2017011820,.83
2017011821,.83
2017011822,.83
2017011823,.83
2017011824,.83
2017011901,.83
2017011902,.83
2017011903,.83
2017011904,.83
2017011905,.83
2017011906,.83
2017011907,.83
2017011908,.83
2017011909,.83
2017011910,.83
2017011911,.83
2017011912,.83
2017011913,.83
2017011914,.83
2017011915,.83
2017011916,.83
2017011917,.83
2017011918,.83
2017011919,.83
2017011920,.83
2017011921,.83
2017011922,.83
2017011923,.83
2017011924,.83
2017012001,.83
2017012002,.83
2017012003,.83
2017012004,.83
2017012005,.83
2017012006,.83
2017012007,.83
2017012008,.83
2017012009,.83
2017012010,.83
2017012011,.83
2017012012,.83
2017012013,.83
2017012014,.83
2017012015,.83
2017012016,.83
2017012017,.83
2017012018,.83
2017012019,.83
2017012020,.83
2017012021,.83
2017012022,.83
2017012023,.83
2017012024,.83
2017012101,.83
2017012102,.83
2017012103,.83
2017012104,.83
2017012105,.83
2017012106,.83
2017012107,.83
2017012108,.83
2017012109,.83
2017012110,.83
2017012111,.83
2017012112,.83
2017012113,.83
2017012114,.83
2017012115,.83
2017012116,.83
2017012117,.83
2017012118,.83
2017012119,.83
2017012120,.83
2017012121,.83
2017012122,.83
2017012123,.83
2017012124,.83
2017012201,.83
2017012202,.83
2017012203,.83
2017012204,.83
2017012205,.83
2017012206,.83
2017012207,.83
2017012208,.83
2017012209,.83
2017012210,.83
2017012211,.83
2017012212,.83
2017012213,.83
2017012214,.83
2017012215,.83
2017012216,.83
2017012217,.83
2017012218,.83
2017012219,.83
2017012220,.83
2017012221,.83
2017012222,.83
2017012223,.83
2017012224,.83
2017012301,.83
2017012302,.83
2017012303,.83
2017012304,.83
2017012305,.83
2017012306,.83
2017012307,.83
2017012308,.83
2017012309,.83
2017012310,.83
2017012311,.83
2017012312,.83
2017012313,.83
2017012314,.83
2017012315,.83
2017012316,.83
2017012317,.83
2017012318,.83
2017012319,.83
2017012320,.83
2017012321,.83
2017012322,.83
2017012323,.83
2017012324,.83
2017012401,.83
2017012402,.83
2017012403,.83
2017012404,.83
2017012405,.83
2017012406,.83
2017012407,.83
2017012408,.83
2017012409,.83
2017012410,.82
2017012411,.82
2017012412,.82
2017012413,.82
2017012414,.82
2017012415,.82
2017012416,.82
2017012417,.82
2017012418,.82
2017012419,.82
2017012420,.82
2017012421,.82
2017012422,.82
2017012423,.82
2017012424,.82
2017012501,.82
2017012502,.83
2017012503,.83
2017012504,.83
2017012505,.83
2017012506,.83
2017012507,.83
2017012508,.83
2017012509,.83
2017012510,.82
2017012511,.82
2017012512,.82
2017012513,.82
2017012514,.82
2017012515,.82
2017012516,.82
2017012517,.82
2017012518,.82
2017012519,.82
2017012520,.82
2017012521,.82
2017012522,.82
2017012523,.82
2017012524,.82
2017012601,.82
2017012602,.82
2017012603,.82
2017012604,.82
2017012605,.82
2017012606,.82
2017012607,.82
2017012608,.82
2017012609,.82
2017012610,.82
2017012611,.82
2017012612,.82
2017012613,.82
2017012614,.82
2017012615,.82
2017012616,.82
2017012617,.82
2017012618,.82
2017012619,.82
2017012620,.82
2017012621,.82
2017012622,.83
2017012623,.83
2017012624,.83
2017012701,.83
2017012702,.84
2017012703,.85
2017012704,.85
2017012705,.85
2017012706,.85
2017012707,.85
2017012708,.85
2017012709,.85
2017012710,.85
2017012711,.85
2017012712,.85
2017012713,.85
2017012714,.85
2017012715,.85
2017012716,.85
2017012717,.85
2017012718,.85
2017012719,.85
2017012720,.85
2017012721,.85
2017012722,.85
2017012723,.85
2017012724,.85
2017012801,.85
2017012802,.85
2017012803,.85
2017012804,.85
2017012805,.85
2017012806,.85
2017012807,.84
2017012808,.84
2017012809,.84
2017012810,.84
2017012811,.84
2017012812,.83
2017012813,.83
2017012814,.83
2017012815,.83
2017012816,.83
2017012817,.83
2017012818,.83
2017012819,.83
2017012820,.83
2017012821,.83
2017012822,.83
2017012823,.83
2017012824,.83
2017012901,.83
2017012902,.83
2017012903,.83
2017012904,.83
2017012905,.83
2017012906,.83
2017012907,.83
2017012908,.83
2017012909,.83
2017012910,.83
2017012911,.83
2017012912,.83
2017012913,.83
2017012914,.83
2017012915,.83
2017012916,.83
2017012917,.83
2017012918,.83
2017012919,.83
2017012920,.83
2017012921,.83
2017012922,.83
2017012923,.83
2017012924,.83
2017013001,.83
2017013002,.83
2017013003,.83
2017013004,.83
2017013005,.83
2017013006,.83
2017013007,.83
2017013008,.83
2017013009,.83
2017013010,.83
2017013011,.83
2017013012,.83
2017013013,.83
2017013014,.83
2017013015,.83
2017013016,.83
2017013017,.83
2017013018,.83
2017013019,.83
2017013020,.83
2017013021,.83
2017013022,.83
2017013023,.83
2017013024,.83
2017013101,.83
2017013102,.83
2017013103,.83
2017013104,.83
2017013105,.83
2017013106,.83
2017013107,.83
2017013108,.83
2017013109,.83
2017013110,.83
2017013111,.83
2017013112,.83
2017013113,.83
2017013114,.83
2017013115,.83
2017013116,.83
2017013117,.83
2017013118,.83
2017013119,.83
2017013120,.83
2017013121,.83
2017013122,.83
2017013123,.83
2017013124,.83
2017020101,.83
2017020102,.83
2017020103,.83
2017020104,.83
2017020105,.83
2017020106,.83
2017020107,.83
2017020108,.83
2017020109,.83
2017020110,.83
2017020111,.83
2017020112,.83
2017020113,.83
2017020114,.83
2017020115,.83
2017020116,.83
2017020117,.83
2017020118,.83
2017020119,.83
2017020120,.83
2017020121,.83
2017020122,.83
2017020123,.83
2017020124,.83
2017020201,.83
2017020202,.83
2017020203,.83
2017020204,.83
2017020205,.83
2017020206,.83
2017020207,.83
2017020208,.83
2017020209,.83
2017020210,.83
2017020211,.83
2017020212,.83
2017020213,.83
2017020214,.83
2017020215,.83
2017020216,.83
2017020217,.83
2017020218,.83
2017020219,.83
2017020220,.83
2017020221,.83
2017020222,.83
2017020223,.83
2017020224,.83
2017020301,.83
2017020302,.83
2017020303,.83
2017020304,.83
2017020305,.83
2017020306,.83
2017020307,.83
2017020308,.83
2017020309,.83
2017020310,.83
2017020311,.82
2017020312,.82
2017020313,.82
2017020314,.82
2017020315,.82
2017020316,.82
2017020317,.82
2017020318,.82
2017020319,.82
2017020320,.82
2017020321,.82
2017020322,.82
2017020323,.82
2017020324,.82
2017020401,.82
2017020402,.82
2017020403,.82
2017020404,.82
2017020405,.82
2017020406,.82
2017020407,.82
2017020408,.82
2017020409,.82
2017020410,.82
2017020411,.82
2017020412,.82
2017020413,.82
2017020414,.82
2017020415,.82
2017020416,.82
2017020417,.82
2017020418,.82
2017020419,.82
2017020420,.82
2017020421,.82
2017020422,.82
2017020423,.82
2017020424,.82
2017020501,.82
2017020502,.82
2017020503,.82
2017020504,.82
2017020505,.82
2017020506,.82
2017020507,.82
2017020508,.82
2017020509,.82
2017020510,.82
2017020511,.82
2017020512,.82
2017020513,.82
2017020514,.82
2017020515,.82
2017020516,.82
2017020517,.82
2017020518,.82
2017020519,.82
2017020520,.82
2017020521,.82
2017020522,.82
2017020523,.82
2017020524,.82
2017020601,.82
2017020602,.82
2017020603,.82
2017020604,.82
2017020605,.82
2017020606,.82
2017020607,.82
2017020608,.82
2017020609,.82
2017020610,.82
2017020611,.82
2017020612,.82
2017020613,.82
2017020614,.82
2017020615,.82
2017020616,.82
2017020617,.82
2017020618,.82
2017020619,.82
2017020620,.82
2017020621,.82
2017020622,.82
2017020623,.82
2017020624,.82
2017020701,.82
2017020702,.82
2017020703,.82
2017020704,.82
2017020705,.82
2017020706,.82
2017020707,.82
2017020708,.82
2017020709,.82
2017020710,.82
2017020711,.82
2017020712,.82
2017020713,.82
2017020714,.82
2017020715,.82
2017020716,.82
2017020717,.82
2017020718,.82
2017020719,.82
2017020720,.82
2017020721,.82
2017020722,.82
2017020723,.82
2017020724,.82
2017020801,.82
2017020802,.82
2017020803,.82
2017020804,.82
2017020805,.82
2017020806,.82
2017020807,.82
2017020808,.82
2017020809,.82
2017020810,.82
2017020811,.82
2017020812,.82
2017020813,.82
2017020814,.82
2017020815,.82
2017020816,.82
2017020817,.82
2017020818,.82
2017020819,.82
2017020820,.82
2017020821,.82
2017020822,.82
2017020823,.82
2017020824,.82
2017020901,.82
2017020902,.82
2017020903,.82
2017020904,.82
2017020905,.82
2017020906,.82
2017020907,.82
2017020908,.82
2017020909,.82
2017020910,.82
2017020911,.82
2017020912,.82
2017020913,.82
2017020914,.82
2017020915,.82
2017020916,.82
2017020917,.82
2017020918,.82
2017020919,.82
2017020920,.82
2017020921,.82
2017020922,.82
2017020923,.82
2017020924,.82
2017021001,.82
2017021002,.82
2017021003,.82
2017021004,.82
2017021005,.82
2017021006,.82
2017021007,.82
2017021008,.82
2017021009,.82
2017021010,.82
2017021011,.82
2017021012,.82
2017021013,.82
2017021014,.82
2017021015,.82
2017021016,.82
2017021017,.82
2017021018,.82
2017021019,.82
2017021020,.82
2017021021,.82
2017021022,.82
2017021023,.82
2017021024,.82
2017021101,.82
2017021102,.82
2017021103,.82
2017021104,.82
2017021105,.82
2017021106,.82
2017021107,.82
2017021108,.82
2017021109,.82
2017021110,.82
2017021111,.82
2017021112,.82
2017021113,.82
2017021114,.82
2017021115,.82
2017021116,.82
2017021117,.82
2017021118,.82
2017021119,.82
2017021120,.82
2017021121,.82
2017021122,.82
2017021123,.82
2017021124,.82
2017021201,.82
2017021202,.82
2017021203,.82
2017021204,.82
2017021205,.82
2017021206,.82
2017021207,.82
2017021208,.82
2017021209,.82
2017021210,.82
2017021211,.82
2017021212,.82
2017021213,.82
2017021214,.82
2017021215,.82
2017021216,.82
2017021217,.82
2017021218,.82
2017021219,.82
2017021220,.82
2017021221,.82
2017021222,.82
2017021223,.82
2017021224,.82
2017021301,.82
2017021302,.82
2017021303,.82
2017021304,.82
2017021305,.82
2017021306,.82
2017021307,.82
2017021308,.82
2017021309,.82
2017021310,.82
2017021311,.82
2017021312,.82
2017021313,.82
2017021314,.82
2017021315,.82
2017021316,.82
2017021317,.82
2017021318,.82
2017021319,.82
2017021320,.82
2017021321,.82
2017021322,.82
2017021323,.82
2017021324,.82
2017021401,.82
2017021402,.82
2017021403,.82
2017021404,.82
2017021405,.82
2017021406,.82
2017021407,.82
2017021408,.82
2017021409,.82
2017021410,.82
2017021411,.82
2017021412,.82
2017021413,.82
2017021414,.82
2017021415,.82
2017021416,.82
2017021417,.82
2017021418,.82
2017021419,.82
2017021420,.82
2017021421,.82
2017021422,.82
2017021423,.82
2017021424,.82
2017021501,.82
2017021502,.82
2017021503,.82
2017021504,.82
2017021505,.82
2017021506,.82
2017021507,.82
2017021508,.82
2017021509,.82
2017021510,.82
2017021511,.82
2017021512,.82
2017021513,.82
2017021514,.82
2017021515,.82
2017021516,.82
2017021517,.82
2017021518,.82
2017021519,.82
2017021520,.82
2017021521,.82
2017021522,.82
2017021523,.82
2017021524,.82
2017021601,.82
2017021602,.82
2017021603,.82
2017021604,.82
2017021605,.82
2017021606,.82
2017021607,.82
2017021608,.82
2017021609,.82
2017021610,.82
2017021611,.82
2017021612,.82
2017021613,.82
2017021614,.82
2017021615,.82
2017021616,.82
2017021617,.82
2017021618,.82
2017021619,.82
2017021620,.82
2017021621,.82
2017021622,.82
2017021623,.82
2017021624,.82
2017021701,.82
2017021702,.82
2017021703,.82
2017021704,.82
2017021705,.82
2017021706,.82
2017021707,.82
2017021708,.82
2017021709,.82
2017021710,.82
2017021711,.82
2017021712,.82
2017021713,.82
2017021714,.82
2017021715,.82
2017021716,.82
2017021717,.82
2017021718,.82
2017021719,.82
2017021720,.82
2017021721,.82
2017021722,.82
