ymdh,wl
2019070101,1.79
2019070102,1.71
2019070103,1.63
2019070104,1.57
2019070105,1.53
2019070106,1.53
2019070107,1.63
2019070108,1.72
2019070109,1.83
2019070110,1.84
2019070111,1.82
2019070112,1.81
2019070113,1.75
2019070114,1.70
2019070115,1.66
2019070116,1.61
2019070117,1.59
2019070118,1.56
2019070119,1.63
2019070120,1.74
2019070121,1.79
2019070122,1.84
2019070123,1.87
2019070124,1.86
2019070201,1.80
2019070202,1.73
2019070203,1.63
2019070204,1.55
2019070205,1.52
2019070206,1.53
2019070207,1.51
2019070208,1.60
2019070209,1.65
2019070210,1.70
2019070211,1.71
2019070212,1.79
2019070213,1.75
2019070214,1.64
2019070215,1.58
2019070216,1.53
2019070217,1.57
2019070218,1.60
2019070219,1.61
2019070220,1.66
2019070221,1.66
2019070222,1.70
2019070223,1.75
2019070224,1.75
2019070301,1.71
2019070302,1.70
2019070303,1.66
2019070304,1.58
2019070305,1.61
2019070306,1.64
2019070307,1.58
2019070308,1.62
2019070309,1.69
2019070310,1.69
2019070311,1.74
2019070312,1.71
2019070313,1.71
2019070314,1.69
2019070315,1.69
2019070316,1.71
2019070317,1.68
2019070318,1.66
2019070319,1.65
2019070320,1.65
2019070321,1.67
2019070322,1.66
2019070323,1.72
2019070324,1.73
2019070401,1.70
2019070402,1.73
2019070403,1.73
2019070404,1.64
2019070405,1.61
2019070406,1.59
2019070407,1.58
2019070408,1.64
2019070409,1.66
2019070410,1.67
2019070411,1.67
2019070412,1.70
2019070413,1.65
2019070414,1.70
2019070415,1.68
2019070416,1.68
2019070417,1.67
2019070418,1.65
2019070419,1.62
2019070420,1.59
2019070421,1.55
2019070422,1.60
2019070423,1.64
2019070424,1.68
2019070501,1.66
2019070502,1.65
2019070503,1.62
2019070504,1.63
2019070505,1.65
2019070506,1.66
2019070507,1.68
2019070508,1.67
2019070509,1.63
2019070510,1.65
2019070511,1.70
2019070512,1.74
2019070513,1.79
2019070514,1.70
2019070515,1.63
2019070516,1.59
2019070517,1.57
2019070518,1.60
2019070519,1.60
2019070520,1.59
2019070521,1.60
2019070522,1.59
2019070523,1.59
2019070524,1.61
2019070601,1.61
2019070602,1.62
2019070603,1.62
2019070604,1.61
2019070605,1.62
2019070606,1.62
2019070607,1.62
2019070608,1.61
2019070609,1.57
2019070610,1.56
2019070611,1.59
2019070612,1.60
2019070613,1.61
2019070614,1.65
2019070615,1.62
2019070616,1.59
2019070617,1.59
2019070618,1.60
2019070619,1.61
2019070620,1.61
2019070621,1.60
2019070622,1.61
2019070623,1.61
2019070624,1.63
2019070701,1.66
2019070702,1.67
2019070703,1.68
2019070704,1.66
2019070705,1.65
2019070706,1.64
2019070707,1.64
2019070708,1.62
2019070709,1.60
2019070710,1.60
2019070711,1.59
2019070712,1.58
2019070713,1.61
2019070714,1.62
2019070715,1.63
2019070716,1.63
2019070717,1.63
2019070718,1.64
2019070719,1.63
2019070720,1.63
2019070721,1.64
2019070722,1.64
2019070723,1.63
2019070724,1.63
2019070801,1.64
2019070802,1.65
2019070803,1.66
2019070804,1.68
2019070805,1.66
2019070806,1.64
2019070807,1.63
2019070808,1.63
2019070809,1.63
2019070810,1.62
2019070811,1.61
2019070812,1.59
2019070813,1.56
2019070814,1.58
2019070815,1.58
2019070816,1.57
2019070817,1.60
2019070818,1.58
2019070819,1.57
2019070820,1.58
2019070821,1.59
2019070822,1.58
2019070823,1.58
2019070824,1.58
2019070901,1.57
2019070902,1.58
2019070903,1.60
2019070904,1.62
2019070905,1.61
2019070906,1.61
2019070907,1.61
2019070908,1.61
2019070909,1.60
2019070910,1.59
2019070911,1.58
2019070912,1.57
2019070913,1.56
2019070914,1.56
2019070915,1.56
2019070916,1.56
2019070917,1.56
2019070918,1.55
2019070919,1.60
2019070920,1.60
2019070921,1.60
2019070922,1.60
2019070923,1.58
2019070924,1.58
2019071001,1.60
2019071002,1.60
2019071003,1.60
2019071004,1.62
2019071005,1.61
2019071006,1.61
2019071007,1.61
