ymdh,rf
2016072207,0
2016072208,0
2016072209,0
2016072210,0
2016072211,0
2016072212,0
2016072213,0
2016072214,0
2016072215,0
2016072216,0
2016072217,0
2016072218,0
2016072219,0
2016072220,0
2016072221,0
2016072222,0
2016072223,0
2016072224,0
2016072301,0
2016072302,0
2016072303,0
2016072304,0
2016072305,0
2016072306,0
2016072307,0
2016072308,0
2016072309,0
2016072310,0
2016072311,0
2016072312,0
2016072313,0
2016072314,0
2016072315,0
2016072316,0
2016072317,0
2016072318,0
2016072319,0
2016072320,0
2016072321,0
2016072322,0
2016072323,0
2016072324,0
2016072401,0
2016072402,0
2016072403,0
2016072404,0
2016072405,0
2016072406,0
2016072407,0
2016072408,0
2016072409,0
2016072410,0
2016072411,0
2016072412,0
2016072413,0
2016072414,0
2016072415,0
2016072416,0
2016072417,0
2016072418,0
2016072419,0
2016072420,0
2016072421,0
2016072422,0
2016072423,0
2016072424,0
2016072501,0
2016072502,0
2016072503,0
2016072504,0
2016072505,0
2016072506,0
2016072507,0
2016072508,0
2016072509,0
2016072510,0
2016072511,0
2016072512,0
2016072513,0
2016072514,0
2016072515,1
2016072516,25
2016072517,3
2016072518,1
2016072519,0
2016072520,0
2016072521,0
2016072522,0
2016072523,0
2016072524,0
2016072601,0
2016072602,0
2016072603,0
2016072604,0
2016072605,0
2016072606,0
2016072607,0
2016072608,0
2016072609,0
2016072610,0
2016072611,0
2016072612,0
2016072613,0
2016072614,0
2016072615,0
2016072616,0
2016072617,0
2016072618,0
2016072619,0
2016072620,0
2016072621,0
2016072622,0
2016072623,0
2016072624,0
2016072701,0
2016072702,0
2016072703,0
2016072704,0
2016072705,0
2016072706,0
2016072707,0
2016072708,0
2016072709,0
2016072710,0
2016072711,0
2016072712,0
2016072713,0
2016072714,0
2016072715,0
2016072716,0
2016072717,0
2016072718,0
2016072719,0
2016072720,0
2016072721,0
2016072722,0
2016072723,0
2016072724,0
2016072801,0
2016072802,0
2016072803,0
2016072804,0
2016072805,0
2016072806,0
2016072807,0
2016072808,0
2016072809,0
2016072810,0
2016072811,0
2016072812,0
2016072813,0
2016072814,0
2016072815,0
2016072816,0
2016072817,0
2016072818,0
2016072819,0
2016072820,0
2016072821,0
2016072822,0
2016072823,0
2016072824,0
2016072901,0
2016072902,0
2016072903,0
2016072904,0
2016072905,0
2016072906,0
2016072907,0
2016072908,0
2016072909,0
2016072910,0
2016072911,0
2016072912,0
2016072913,0
2016072914,0
2016072915,0
2016072916,0
2016072917,0
2016072918,0
2016072919,0
2016072920,0
2016072921,0
2016072922,0
2016072923,0
2016072924,0
2016073001,0
2016073002,0
2016073003,0
2016073004,0
2016073005,0
2016073006,0
2016073007,0
2016073008,0
2016073009,0
2016073010,0
2016073011,0
2016073012,0
2016073013,0
2016073014,0
2016073015,0
2016073016,0
2016073017,0
2016073018,0
2016073019,0
2016073020,0
2016073021,0
2016073022,5
2016073023,0
2016073024,1
2016073101,0
2016073102,0
2016073103,0
2016073104,0
2016073105,0
2016073106,0
2016073107,0
2016073108,0
2016073109,0
2016073110,0
2016073111,0
2016073112,0
2016073113,0
2016073114,0
2016073115,0
2016073116,0
2016073117,0
2016073118,0
2016073119,0
2016073120,0
2016073121,0
2016073122,0
2016073123,1
2016073124,0
2016080101,0
2016080102,0
2016080103,0
2016080104,0
2016080105,0
2016080106,0
2016080107,0
2016080108,0
2016080109,0
2016080110,0
2016080111,0
2016080112,0
2016080113,0
2016080114,0
2016080115,0
2016080116,0
2016080117,0
2016080118,0
2016080119,0
2016080120,0
2016080121,0
2016080122,0
2016080123,0
2016080124,0
2016080201,0
2016080202,0
2016080203,0
2016080204,0
2016080205,0
2016080206,0
2016080207,0
2016080208,0
2016080209,0
2016080210,0
2016080211,0
2016080212,0
2016080213,0
2016080214,0
2016080215,0
2016080216,15
2016080217,20
2016080218,4
2016080219,0
2016080220,1
2016080221,0
2016080222,0
2016080223,0
2016080224,0
2016080301,0
2016080302,0
2016080303,0
2016080304,0
2016080305,0
2016080306,0
2016080307,0
2016080308,0
2016080309,0
2016080310,0
2016080311,0
2016080312,0
2016080313,0
2016080314,0
2016080315,0
2016080316,0
2016080317,0
2016080318,0
2016080319,0
2016080320,0
2016080321,0
2016080322,0
2016080323,0
2016080324,0
2016080401,0
2016080402,0
2016080403,0
2016080404,0
2016080405,0
2016080406,0
2016080407,0
2016080408,0
2016080409,0
2016080410,0
2016080411,0
2016080412,0
2016080413,0
2016080414,0
2016080415,0
2016080416,0
2016080417,0
2016080418,0
2016080419,0
2016080420,0
2016080421,0
2016080422,0
2016080423,0
2016080424,0
2016080501,0
2016080502,0
2016080503,0
2016080504,0
2016080505,0
2016080506,0
2016080507,0
2016080508,0
2016080509,0
2016080510,0
2016080511,0
2016080512,0
2016080513,0
2016080514,0
2016080515,0
2016080516,0
2016080517,0
2016080518,0
2016080519,0
2016080520,0
2016080521,0
2016080522,0
2016080523,0
2016080524,0
2016080601,0
2016080602,0
2016080603,0
2016080604,0
2016080605,0
2016080606,0
2016080607,0
2016080608,0
2016080609,0
2016080610,0
2016080611,0
2016080612,0
2016080613,0
2016080614,0
2016080615,0
2016080616,0
2016080617,0
2016080618,0
2016080619,0
2016080620,0
2016080621,0
2016080622,0
2016080623,0
2016080624,0
2016080701,0
2016080702,0
2016080703,0
2016080704,0
2016080705,0
2016080706,0
2016080707,0
2016080708,0
2016080709,0
2016080710,0
2016080711,0
2016080712,0
2016080713,0
2016080714,0
2016080715,0
2016080716,0
2016080717,0
2016080718,0
2016080719,0
2016080720,0
2016080721,0
2016080722,0
2016080723,0
2016080724,0
2016080801,0
2016080802,0
2016080803,0
2016080804,0
2016080805,0
2016080806,0
2016080807,0
2016080808,0
2016080809,0
2016080810,0
2016080811,0
2016080812,0
2016080813,0
2016080814,0
2016080815,0
2016080816,9
2016080817,0
2016080818,0
2016080819,0
2016080820,0
2016080821,0
2016080822,0
2016080823,0
2016080824,0
2016080901,0
2016080902,0
2016080903,0
2016080904,0
2016080905,0
2016080906,0
2016080907,0
2016080908,0
2016080909,0
2016080910,0
2016080911,0
2016080912,0
2016080913,0
2016080914,0
2016080915,0
2016080916,0
2016080917,0
2016080918,0
2016080919,0
2016080920,0
2016080921,0
2016080922,0
2016080923,0
2016080924,0
2016081001,0
2016081002,0
2016081003,0
2016081004,0
2016081005,0
2016081006,0
2016081007,0
2016081008,0
2016081009,0
2016081010,0
2016081011,0
2016081012,0
2016081013,0
2016081014,0
2016081015,0
2016081016,0
2016081017,0
2016081018,0
2016081019,0
2016081020,0
2016081021,0
2016081022,0
2016081023,0
2016081024,0
2016081101,0
2016081102,0
2016081103,0
2016081104,0
2016081105,0
2016081106,0
2016081107,0
2016081108,0
2016081109,0
2016081110,0
2016081111,0
2016081112,0
2016081113,0
2016081114,0
2016081115,0
2016081116,0
2016081117,0
2016081118,0
2016081119,0
2016081120,0
2016081121,0
2016081122,0
2016081123,0
2016081124,0
2016081201,0
2016081202,0
2016081203,0
2016081204,0
2016081205,0
2016081206,0
2016081207,0
2016081208,0
2016081209,0
2016081210,0
2016081211,0
2016081212,0
2016081213,0
2016081214,0
2016081215,0
2016081216,0
2016081217,0
2016081218,0
2016081219,0
2016081220,0
2016081221,0
2016081222,0
2016081223,0
2016081224,0
2016081301,0
2016081302,0
2016081303,0
2016081304,0
2016081305,0
2016081306,0
2016081307,0
2016081308,0
2016081309,0
2016081310,0
2016081311,0
2016081312,0
2016081313,0
2016081314,0
2016081315,0
2016081316,0
2016081317,0
2016081318,0
2016081319,0
2016081320,0
2016081321,0
2016081322,0
2016081323,0
2016081324,0
2016081401,0
2016081402,0
2016081403,0
2016081404,0
2016081405,0
2016081406,0
2016081407,0
2016081408,0
2016081409,0
2016081410,0
2016081411,0
2016081412,0
2016081413,0
2016081414,0
2016081415,0
2016081416,0
2016081417,0
2016081418,0
2016081419,0
2016081420,0
2016081421,0
2016081422,0
2016081423,0
2016081424,0
2016081501,0
2016081502,0
2016081503,0
2016081504,0
2016081505,0
2016081506,0
2016081507,0
2016081508,0
2016081509,0
2016081510,0
2016081511,0
2016081512,0
2016081513,0
2016081514,0
2016081515,0
2016081516,0
2016081517,0
2016081518,0
2016081519,0
2016081520,0
2016081521,0
2016081522,0
2016081523,0
2016081524,0
2016081601,0
2016081602,0
2016081603,0
2016081604,0
2016081605,0
2016081606,0
2016081607,0
2016081608,0
2016081609,0
2016081610,0
2016081611,0
2016081612,0
2016081613,0
2016081614,0
2016081615,0
2016081616,0
2016081617,0
2016081618,0
2016081619,0
2016081620,0
2016081621,0
2016081622,0
2016081623,0
2016081624,0
2016081701,0
2016081702,0
2016081703,0
2016081704,0
2016081705,0
2016081706,0
2016081707,0
2016081708,0
2016081709,0
2016081710,0
2016081711,0
2016081712,0
2016081713,0
2016081714,0
2016081715,0
2016081716,0
2016081717,0
2016081718,0
2016081719,0
2016081720,0
2016081721,0
2016081722,0
2016081723,0
2016081724,0
2016081801,0
2016081802,0
2016081803,0
2016081804,0
2016081805,0
2016081806,0
2016081807,0
2016081808,0
2016081809,0
2016081810,0
2016081811,0
2016081812,0
2016081813,0
2016081814,0
2016081815,0
2016081816,0
2016081817,0
2016081818,0
2016081819,0
2016081820,0
2016081821,0
2016081822,0
2016081823,0
2016081824,0
2016081901,0
2016081902,0
2016081903,0
2016081904,0
2016081905,0
2016081906,0
2016081907,0
2016081908,0
2016081909,0
2016081910,0
2016081911,0
2016081912,0
2016081913,0
2016081914,0
2016081915,0
2016081916,0
2016081917,0
2016081918,0
2016081919,0
2016081920,0
2016081921,0
2016081922,0
2016081923,0
2016081924,0
2016082001,0
2016082002,0
2016082003,0
2016082004,0
2016082005,0
2016082006,0
2016082007,0
2016082008,0
2016082009,0
2016082010,0
2016082011,0
2016082012,0
2016082013,0
2016082014,0
2016082015,0
2016082016,0
2016082017,0
2016082018,0
2016082019,0
2016082020,0
2016082021,0
2016082022,0
2016082023,0
2016082024,0
2016082101,0
2016082102,0
2016082103,0
2016082104,0
2016082105,0
2016082106,0
2016082107,0
2016082108,0
2016082109,0
2016082110,0
2016082111,0
2016082112,0
2016082113,0
2016082114,0
2016082115,0
2016082116,0
2016082117,0
2016082118,0
2016082119,0
2016082120,0
2016082121,0
2016082122,0
2016082123,0
2016082124,0
2016082201,0
2016082202,0
2016082203,0
2016082204,0
2016082205,0
2016082206,0
2016082207,0
2016082208,0
2016082209,0
2016082210,0
2016082211,0
2016082212,0
2016082213,0
2016082214,0
2016082215,0
2016082216,0
2016082217,0
2016082218,0
2016082219,0
2016082220,0
2016082221,0
2016082222,0
2016082223,0
2016082224,0
2016082301,0
2016082302,0
2016082303,0
2016082304,0
2016082305,0
2016082306,0
2016082307,0
2016082308,0
2016082309,0
2016082310,0
2016082311,0
2016082312,0
2016082313,0
2016082314,0
2016082315,0
2016082316,0
2016082317,0
2016082318,0
2016082319,0
2016082320,0
2016082321,0
2016082322,0
2016082323,0
2016082324,0
2016082401,0
2016082402,0
2016082403,0
2016082404,0
2016082405,0
2016082406,0
2016082407,0
2016082408,0
2016082409,0
2016082410,0
2016082411,0
2016082412,0
2016082413,0
2016082414,0
2016082415,0
2016082416,0
2016082417,0
2016082418,0
2016082419,0
2016082420,0
2016082421,0
2016082422,0
2016082423,0
2016082424,0
2016082501,0
2016082502,0
2016082503,0
2016082504,0
2016082505,0
2016082506,0
2016082507,0
2016082508,0
2016082509,0
2016082510,0
2016082511,0
2016082512,0
2016082513,0
2016082514,0
2016082515,0
2016082516,0
2016082517,0
2016082518,0
2016082519,0
2016082520,0
2016082521,0
2016082522,0
2016082523,0
2016082524,0
2016082601,0
2016082602,0
2016082603,0
2016082604,0
2016082605,0
2016082606,0
2016082607,0
2016082608,0
2016082609,0
2016082610,0
2016082611,0
2016082612,0
2016082613,0
2016082614,0
2016082615,0
2016082616,1
2016082617,0
2016082618,0
2016082619,0
2016082620,0
2016082621,0
2016082622,0
2016082623,0
2016082624,0
2016082701,0
2016082702,0
2016082703,1
2016082704,0
2016082705,0
2016082706,0
2016082707,0
2016082708,0
2016082709,0
2016082710,0
2016082711,0
2016082712,0
2016082713,0
2016082714,0
2016082715,0
2016082716,0
2016082717,0
2016082718,0
2016082719,0
2016082720,0
2016082721,0
2016082722,0
2016082723,0
2016082724,0
2016082801,0
2016082802,1
2016082803,5
2016082804,3
2016082805,6
2016082806,4
2016082807,2
2016082808,5
2016082809,3
2016082810,2
2016082811,1
2016082812,0
2016082813,1
2016082814,1
2016082815,0
2016082816,0
2016082817,1
2016082818,1
2016082819,1
2016082820,1
2016082821,2
2016082822,1
2016082823,0
2016082824,0
2016082901,0
2016082902,0
2016082903,0
2016082904,0
2016082905,0
2016082906,0
2016082907,0
2016082908,0
2016082909,0
2016082910,0
2016082911,0
2016082912,0
2016082913,0
2016082914,0
2016082915,0
2016082916,0
2016082917,0
2016082918,0
2016082919,0
2016082920,0
2016082921,0
2016082922,0
2016082923,0
2016082924,0
2016083001,0
2016083002,0
2016083003,0
2016083004,0
2016083005,0
2016083006,0
2016083007,0
2016083008,0
2016083009,0
2016083010,0
2016083011,0
2016083012,0
2016083013,0
2016083014,0
2016083015,0
2016083016,0
2016083017,0
2016083018,0
2016083019,0
2016083020,0
2016083021,0
2016083022,0
2016083023,0
2016083024,0
2016083101,0
2016083102,0
2016083103,0
2016083104,0
2016083105,0
2016083106,0
2016083107,0
2016083108,0
2016083109,0
2016083110,0
2016083111,0
2016083112,0
2016083113,0
2016083114,0
2016083115,0
2016083116,0
2016083117,0
2016083118,0
2016083119,0
2016083120,0
2016083121,0
2016083122,0
2016083123,0
2016083124,0
2016090101,0
2016090102,0
2016090103,0
2016090104,0
2016090105,0
2016090106,0
2016090107,0
2016090108,0
2016090109,0
2016090110,0
2016090111,0
2016090112,0
2016090113,0
2016090114,0
2016090115,0
2016090116,0
2016090117,0
2016090118,0
2016090119,0
2016090120,0
2016090121,0
2016090122,0
2016090123,0
2016090124,0
2016090201,0
2016090202,0
2016090203,1
2016090204,1
2016090205,2
2016090206,2
2016090207,2
2016090208,0
2016090209,2
2016090210,1
2016090211,1
2016090212,2
2016090213,2
2016090214,2
2016090215,4
2016090216,2
2016090217,9
2016090218,9
2016090219,9
2016090220,8
2016090221,8
2016090222,6
2016090223,23
2016090224,21
2016090301,4
2016090302,4
2016090303,7
2016090304,11
2016090305,10
2016090306,13
2016090307,26
2016090308,17
2016090309,4
2016090310,8
2016090311,1
2016090312,4
2016090313,0
2016090314,0
2016090315,0
2016090316,0
2016090317,0
2016090318,0
2016090319,0
2016090320,0
2016090321,0
2016090322,0
2016090323,0
2016090324,0
2016090401,0
2016090402,0
2016090403,0
2016090404,0
2016090405,0
2016090406,0
2016090407,0
2016090408,0
2016090409,0
2016090410,0
2016090411,0
2016090412,0
2016090413,0
2016090414,0
2016090415,0
2016090416,0
2016090417,0
2016090418,0
2016090419,0
2016090420,0
2016090421,0
2016090422,0
2016090423,0
2016090424,0
2016090501,0
2016090502,0
2016090503,0
2016090504,0
2016090505,0
2016090506,0
2016090507,0
2016090508,0
2016090509,0
2016090510,0
2016090511,0
2016090512,0
2016090513,0
2016090514,0
2016090515,0
2016090516,0
2016090517,2
2016090518,2
2016090519,0
2016090520,0
2016090521,0
2016090522,0
2016090523,0
2016090524,0
2016090601,0
2016090602,0
2016090603,0
2016090604,0
2016090605,0
2016090606,0
2016090607,0
2016090608,0
2016090609,0
2016090610,0
2016090611,0
2016090612,0
2016090613,0
2016090614,0
2016090615,0
2016090616,0
2016090617,0
2016090618,0
2016090619,0
2016090620,0
2016090621,0
2016090622,0
2016090623,0
2016090624,0
2016090701,0
2016090702,0
2016090703,0
2016090704,0
2016090705,0
2016090706,0
2016090707,0
2016090708,0
2016090709,0
2016090710,0
2016090711,0
2016090712,0
2016090713,0
2016090714,0
2016090715,0
2016090716,0
2016090717,0
2016090718,0
2016090719,0
2016090720,0
2016090721,0
2016090722,0
2016090723,0
2016090724,4
2016090801,0
2016090802,0
2016090803,0
2016090804,0
2016090805,0
2016090806,0
2016090807,0
2016090808,0
2016090809,0
2016090810,0
2016090811,0
2016090812,0
2016090813,0
2016090814,0
2016090815,0
2016090816,0
2016090817,0
2016090818,0
2016090819,0
2016090820,0
2016090821,0
2016090822,0
2016090823,0
2016090824,0
2016090901,0
2016090902,0
2016090903,0
2016090904,0
2016090905,0
2016090906,0
2016090907,0
2016090908,0
2016090909,0
2016090910,0
2016090911,0
2016090912,0
2016090913,0
2016090914,0
2016090915,0
2016090916,0
2016090917,0
2016090918,0
2016090919,0
2016090920,0
2016090921,0
2016090922,0
2016090923,0
2016090924,0
2016091001,0
2016091002,0
2016091003,0
2016091004,0
2016091005,0
2016091006,0
2016091007,0
2016091008,0
2016091009,0
2016091010,0
2016091011,0
2016091012,0
2016091013,0
2016091014,0
2016091015,0
2016091016,0
2016091017,0
2016091018,0
2016091019,0
2016091020,0
2016091021,0
2016091022,0
2016091023,0
2016091024,0
2016091101,0
2016091102,0
2016091103,0
2016091104,0
2016091105,0
2016091106,0
2016091107,0
2016091108,0
2016091109,0
2016091110,0
2016091111,0
2016091112,0
2016091113,0
2016091114,0
2016091115,0
2016091116,0
2016091117,0
2016091118,0
2016091119,0
2016091120,0
2016091121,0
2016091122,0
2016091123,0
2016091124,0
2016091201,0
2016091202,1
2016091203,0
2016091204,1
2016091205,1
2016091206,1
2016091207,1
2016091208,0
2016091209,1
2016091210,0
2016091211,1
2016091212,0
2016091213,0
2016091214,0
2016091215,0
2016091216,0
2016091217,0
2016091218,0
2016091219,0
2016091220,0
2016091221,1
2016091222,0
2016091223,0
2016091224,0
2016091301,0
2016091302,0
2016091303,0
2016091304,0
2016091305,0
2016091306,0
2016091307,0
2016091308,0
2016091309,0
2016091310,0
2016091311,0
2016091312,0
2016091313,0
2016091314,0
2016091315,0
2016091316,0
2016091317,0
2016091318,0
2016091319,0
2016091320,0
2016091321,0
2016091322,0
2016091323,0
2016091324,0
2016091401,0
2016091402,0
2016091403,0
2016091404,0
2016091405,0
2016091406,0
2016091407,0
2016091408,0
2016091409,0
2016091410,0
2016091411,0
2016091412,0
2016091413,0
2016091414,0
2016091415,0
2016091416,0
2016091417,0
2016091418,0
2016091419,0
2016091420,0
2016091421,0
2016091422,0
2016091423,0
2016091424,0
2016091501,0
2016091502,0
2016091503,0
2016091504,0
2016091505,0
2016091506,0
2016091507,0
2016091508,0
2016091509,0
2016091510,0
2016091511,0
2016091512,0
2016091513,0
2016091514,0
2016091515,0
2016091516,0
2016091517,0
2016091518,0
2016091519,0
2016091520,0
2016091521,0
2016091522,0
2016091523,0
2016091524,0
2016091601,0
2016091602,0
2016091603,0
2016091604,0
2016091605,0
2016091606,0
2016091607,0
2016091608,0
2016091609,0
2016091610,1
2016091611,0
2016091612,0
2016091613,0
2016091614,0
2016091615,0
2016091616,0
2016091617,0
2016091618,0
2016091619,0
2016091620,0
2016091621,0
2016091622,0
2016091623,0
2016091624,0
2016091701,0
2016091702,8
2016091703,5
2016091704,4
2016091705,10
2016091706,11
2016091707,12
2016091708,5
2016091709,9
2016091710,8
2016091711,14
2016091712,9
2016091713,7
2016091714,3
2016091715,0
2016091716,0
2016091717,3
2016091718,3
2016091719,0
2016091720,0
2016091721,2
2016091722,1
2016091723,4
2016091724,3
2016091801,3
2016091802,0
2016091803,3
2016091804,1
2016091805,0
2016091806,0
2016091807,0
2016091808,0
2016091809,0
2016091810,0
2016091811,0
2016091812,0
2016091813,0
2016091814,0
2016091815,0
2016091816,0
2016091817,0
2016091818,0
2016091819,0
2016091820,0
2016091821,0
2016091822,0
2016091823,0
2016091824,0
2016091901,0
2016091902,0
2016091903,0
2016091904,0
2016091905,0
2016091906,0
2016091907,0
2016091908,0
2016091909,0
2016091910,0
2016091911,0
2016091912,0
2016091913,0
2016091914,0
2016091915,0
2016091916,0
2016091917,0
2016091918,0
2016091919,0
2016091920,0
2016091921,0
2016091922,0
2016091923,0
2016091924,0
2016092001,0
2016092002,0
2016092003,0
2016092004,0
2016092005,0
2016092006,0
2016092007,0
2016092008,0
2016092009,0
2016092010,0
2016092011,0
2016092012,0
2016092013,0
2016092014,0
2016092015,0
2016092016,0
2016092017,0
2016092018,0
2016092019,0
2016092020,0
2016092021,0
2016092022,0
2016092023,0
2016092024,0
2016092101,0
2016092102,0
2016092103,0
2016092104,0
2016092105,0
2016092106,0
2016092107,0
2016092108,0
2016092109,0
2016092110,0
2016092111,0
2016092112,0
2016092113,0
2016092114,0
2016092115,0
2016092116,0
2016092117,0
2016092118,0
2016092119,0
2016092120,0
2016092121,0
2016092122,0
2016092123,0
2016092124,0
2016092201,0
2016092202,0
2016092203,0
2016092204,0
2016092205,0
