ymdh,wl
2014070101,1.45
2014070102,1.46
2014070103,1.46
2014070104,1.44
2014070105,1.43
2014070106,1.43
2014070107,1.43
2014070108,1.42
2014070109,1.41
2014070110,1.40
2014070111,1.40
2014070112,1.40
2014070113,1.41
2014070114,1.41
2014070115,1.41
2014070116,1.41
2014070117,1.41
2014070118,1.42
2014070119,1.43
2014070120,1.43
2014070121,1.43
2014070122,1.43
2014070123,1.43
2014070124,1.44
2014070201,1.46
2014070202,1.48
2014070203,1.48
2014070204,1.46
2014070205,1.43
2014070206,1.42
2014070207,1.39
2014070208,1.36
2014070209,1.35
2014070210,1.35
2014070211,1.36
2014070212,1.36
2014070213,1.35
2014070214,1.33
2014070215,1.33
2014070216,1.33
2014070217,1.34
2014070218,1.34
2014070219,1.34
2014070220,1.34
2014070221,1.34
2014070222,1.35
2014070223,1.36
2014070224,1.36
2014070301,1.38
2014070302,1.40
2014070303,1.42
2014070304,1.44
2014070305,1.46
2014070306,1.48
2014070307,1.52
2014070308,1.52
2014070309,1.52
2014070310,1.51
2014070311,1.51
2014070312,1.51
2014070313,1.51
2014070314,1.51
2014070315,1.52
2014070316,1.52
2014070317,1.52
2014070318,1.52
2014070319,1.53
2014070320,1.53
2014070321,1.53
2014070322,1.53
2014070323,1.53
2014070324,1.54
2014070401,1.54
2014070402,1.55
2014070403,1.54
2014070404,1.53
2014070405,1.52
2014070406,1.50
2014070407,1.49
2014070408,1.47
2014070409,1.46
2014070410,1.46
2014070411,1.45
2014070412,1.44
2014070413,1.44
2014070414,1.44
2014070415,1.44
2014070416,1.44
2014070417,1.43
2014070418,1.43
2014070419,1.42
2014070420,1.41
2014070421,1.41
2014070422,1.41
2014070423,1.41
2014070424,1.41
2014070501,1.41
2014070502,1.41
2014070503,1.41
2014070504,1.41
2014070505,1.41
2014070506,1.41
2014070507,1.40
2014070508,1.38
2014070509,1.38
2014070510,1.37
2014070511,1.37
2014070512,1.36
2014070513,1.36
2014070514,1.36
2014070515,1.36
2014070516,1.38
2014070517,1.39
2014070518,1.40
2014070519,1.42
2014070520,1.43
2014070521,1.44
2014070522,1.43
2014070523,1.41
2014070524,1.39
2014070601,1.39
2014070602,1.38
2014070603,1.38
2014070604,1.37
2014070605,1.36
2014070606,1.35
2014070607,1.33
2014070608,1.32
2014070609,1.31
2014070610,1.30
2014070611,1.29
2014070612,1.29
2014070613,1.29
2014070614,1.30
2014070615,1.30
2014070616,1.30
2014070617,1.30
2014070618,1.31
2014070619,1.32
2014070620,1.32
2014070621,1.32
2014070622,1.32
2014070623,1.34
2014070624,1.35
2014070701,1.36
2014070702,1.36
2014070703,1.36
2014070704,1.37
2014070705,1.38
2014070706,1.39
2014070707,1.39
2014070708,1.40
2014070709,1.40
2014070710,1.39
2014070711,1.39
2014070712,1.38
2014070713,1.38
2014070714,1.38
2014070715,1.39
2014070716,1.39
2014070717,1.39
2014070718,1.39
2014070719,1.39
2014070720,1.39
2014070721,1.39
2014070722,1.39
2014070723,1.39
2014070724,1.39
2014070801,1.39
2014070802,1.39
2014070803,1.39
2014070804,1.39
2014070805,1.39
2014070806,1.39
2014070807,1.39
2014070808,1.39
2014070809,1.39
2014070810,1.39
2014070811,1.45
2014070812,1.46
2014070813,1.45
2014070814,1.43
2014070815,1.43
2014070816,1.46
2014070817,1.48
2014070818,1.49
2014070819,1.49
2014070820,1.49
2014070821,1.49
2014070822,1.49
2014070823,1.49
2014070824,1.49
2014070901,1.48
2014070902,1.46
2014070903,1.45
2014070904,1.45
2014070905,1.45
2014070906,1.45
2014070907,1.45
2014070908,1.46
2014070909,1.48
2014070910,1.48
2014070911,1.48
2014070912,1.46
2014070913,1.44
2014070914,1.43
2014070915,1.43
2014070916,1.42
2014070917,1.42
2014070918,1.42
2014070919,1.41
2014070920,1.41
2014070921,1.41
2014070922,1.41
2014070923,1.41
2014070924,1.41
2014071001,1.41
2014071002,1.41
2014071003,1.41
2014071004,1.41
2014071005,1.41
2014071006,1.41
2014071007,1.43
2014071008,1.43
2014071009,1.43
2014071010,1.43
2014071011,1.43
2014071012,1.44
2014071013,1.45
2014071014,1.45
2014071015,1.45
2014071016,1.45
2014071017,1.46
2014071018,1.46
2014071019,1.45
2014071020,1.45
2014071021,1.45
2014071022,1.46
2014071023,1.47
2014071024,1.46
2014071101,1.45
2014071102,1.43
2014071103,1.43
2014071104,1.43
2014071105,1.42
2014071106,1.42
2014071107,1.41
2014071108,1.41
2014071109,1.41
2014071110,1.41
2014071111,1.41
2014071112,1.41
2014071113,1.42
2014071114,1.42
2014071115,1.43
2014071116,1.42
2014071117,1.42
2014071118,1.42
2014071119,1.42
2014071120,1.44
2014071121,1.44
2014071122,1.44
2014071123,1.44
2014071124,1.46
2014071201,1.46
2014071202,1.46
2014071203,1.45
2014071204,1.44
2014071205,1.43
2014071206,1.42
2014071207,1.41
2014071208,1.41
2014071209,1.40
2014071210,1.42
2014071211,1.44
2014071212,1.44
2014071213,1.42
2014071214,1.40
2014071215,1.38
2014071216,1.37
2014071217,1.37
2014071218,1.37
2014071219,1.37
2014071220,1.37
2014071221,1.37
2014071222,1.37
2014071223,1.37
2014071224,1.37
2014071301,1.38
2014071302,1.39
2014071303,1.40
2014071304,1.40
2014071305,1.40
2014071306,1.41
2014071307,1.42
2014071308,1.42
2014071309,1.43
2014071310,1.44
2014071311,1.47
2014071312,1.48
2014071313,1.48
2014071314,1.47
2014071315,1.46
2014071316,1.44
2014071317,1.42
2014071318,1.41
2014071319,1.40
2014071320,1.40
2014071321,1.41
2014071322,1.42
2014071323,1.42
2014071324,1.45
2014071401,1.46
2014071402,1.47
2014071403,1.47
2014071404,1.45
2014071405,1.44
2014071406,1.43
2014071407,1.38
2014071408,1.36
2014071409,1.34
2014071410,1.36
2014071411,1.39
2014071412,1.40
2014071413,1.40
2014071414,1.40
2014071415,1.40
2014071416,1.40
2014071417,1.40
2014071418,1.39
2014071419,1.38
2014071420,1.37
2014071421,1.37
2014071422,1.37
2014071423,1.37
2014071424,1.37
2014071501,1.38
2014071502,1.38
2014071503,1.39
2014071504,1.39
2014071505,1.39
2014071506,1.38
2014071507,1.37
2014071508,1.37
2014071509,1.37
2014071510,1.38
2014071511,1.38
2014071512,1.39
2014071513,1.40
2014071514,1.41
2014071515,1.41
2014071516,1.41
2014071517,1.41
2014071518,1.41
2014071519,1.42
2014071520,1.42
2014071521,1.43
2014071522,1.43
2014071523,1.44
2014071524,1.46
2014071601,1.47
2014071602,1.49
2014071603,1.49
2014071604,1.48
2014071605,1.46
2014071606,1.43
2014071607,1.43
2014071608,1.41
2014071609,1.40
2014071610,1.38
2014071611,1.38
2014071612,1.39
2014071613,1.41
2014071614,1.42
2014071615,1.42
2014071616,1.42
2014071617,1.42
2014071618,1.42
2014071619,1.43
2014071620,1.43
2014071621,1.43
2014071622,1.43
2014071623,1.43
2014071624,1.43
2014071701,1.44
2014071702,1.45
2014071703,1.46
2014071704,1.46
2014071705,1.45
2014071706,1.44
2014071707,1.43
2014071708,1.43
2014071709,1.42
2014071710,1.41
2014071711,1.40
2014071712,1.40
2014071713,1.40
2014071714,1.40
2014071715,1.40
2014071716,1.41
2014071717,1.41
2014071718,1.41
2014071719,1.43
2014071720,1.45
2014071721,1.43
2014071722,1.40
2014071723,1.37
2014071724,1.37
2014071801,1.37
2014071802,1.39
2014071803,1.39
2014071804,1.39
2014071805,1.40
2014071806,1.41
2014071807,1.41
2014071808,1.41
2014071809,1.39
2014071810,1.39
2014071811,1.39
2014071812,1.39
2014071813,1.39
2014071814,1.45
2014071815,1.45
2014071816,1.45
2014071817,1.45
2014071818,1.45
2014071819,1.45
2014071820,1.45
2014071821,1.77
2014071822,1.75
2014071823,1.74
2014071824,1.72
2014071901,1.70
2014071902,1.69
2014071903,1.68
2014071904,1.67
2014071905,1.66
2014071906,1.64
2014071907,1.63
2014071908,1.63
2014071909,1.62
2014071910,1.61
2014071911,1.61
2014071912,1.60
2014071913,1.60
2014071914,1.60
2014071915,1.60
2014071916,1.59
2014071917,1.59
2014071918,1.59
2014071919,1.58
2014071920,1.58
2014071921,1.57
2014071922,1.56
2014071923,1.55
2014071924,1.55
2014072001,1.55
2014072002,1.55
2014072003,1.55
2014072004,1.55
2014072005,1.55
2014072006,1.54
2014072007,1.52
2014072008,1.51
2014072009,1.49
2014072010,1.48
2014072011,1.46
2014072012,1.46
2014072013,1.45
2014072014,1.45
2014072015,1.45
2014072016,1.45
2014072017,1.47
2014072018,1.48
2014072019,1.49
2014072020,1.49
2014072021,1.49
2014072022,1.49
2014072023,1.49
2014072024,1.48
2014072101,1.48
2014072102,1.48
2014072103,1.48
2014072104,1.48
2014072105,1.48
2014072106,1.47
2014072107,1.47
2014072108,1.47
2014072109,1.46
2014072110,1.46
2014072111,1.45
2014072112,1.44
2014072113,1.44
2014072114,1.43
2014072115,1.43
2014072116,1.43
2014072117,1.43
2014072118,1.43
2014072119,1.43
2014072120,1.43
2014072121,1.43
2014072122,1.43
2014072123,1.43
2014072124,1.43
2014072201,1.43
2014072202,1.43
2014072203,1.43
2014072204,1.43
2014072205,1.43
2014072206,1.43
2014072207,1.43
2014072208,1.43
2014072209,1.43
2014072210,1.43
2014072211,1.43
2014072212,1.43
2014072213,1.43
2014072214,1.42
2014072215,1.42
2014072216,1.42
2014072217,1.41
2014072218,1.41
2014072219,1.41
2014072220,1.41
2014072221,1.41
2014072222,1.41
2014072223,1.40
2014072224,1.40
2014072301,1.39
2014072302,1.39
2014072303,1.39
2014072304,1.39
2014072305,1.39
2014072306,1.38
2014072307,1.38
2014072308,1.38
2014072309,1.38
2014072310,1.38
2014072311,1.38
2014072312,1.38
2014072313,1.38
2014072314,1.39
2014072315,1.39
2014072316,1.40
2014072317,1.40
2014072318,1.40
2014072319,1.41
2014072320,1.42
2014072321,1.45
2014072322,1.45
2014072323,1.45
2014072324,1.44
2014072401,1.43
2014072402,1.41
2014072403,1.39
2014072404,1.38
2014072405,1.37
2014072406,1.34
2014072407,1.33
2014072408,1.32
2014072409,1.32
2014072410,1.32
2014072411,1.34
2014072412,1.35
2014072413,1.35
2014072414,1.37
2014072415,1.37
2014072416,1.38
2014072417,1.39
2014072418,1.40
2014072419,1.40
2014072420,1.41
2014072421,1.41
2014072422,1.41
2014072423,1.41
2014072424,1.41
2014072501,1.41
2014072502,1.40
2014072503,1.39
2014072504,1.39
2014072505,1.40
2014072506,1.40
2014072507,1.40
2014072508,1.40
2014072509,1.40
2014072510,1.41
2014072511,1.41
2014072512,1.41
2014072513,1.41
2014072514,1.42
2014072515,1.42
2014072516,1.44
2014072517,1.44
2014072518,1.44
2014072519,1.44
