ymdh,wl
2021010101,4.90
2021010102,4.92
2021010103,4.92
2021010104,4.91
2021010105,4.91
2021010106,4.91
2021010107,4.89
2021010108,4.89
2021010109,4.89
2021010110,4.88
2021010111,4.88
2021010112,4.91
2021010113,4.92
2021010114,4.91
2021010115,4.89
2021010116,4.88
2021010117,4.89
2021010118,4.91
2021010119,4.92
2021010120,4.91
2021010121,4.89
2021010122,4.89
2021010123,4.91
2021010124,4.93
2021010201,4.93
2021010202,4.92
2021010203,4.91
2021010204,4.91
2021010205,4.93
2021010206,4.93
2021010207,4.93
2021010208,4.93
2021010209,4.92
2021010210,4.93
2021010211,4.94
2021010212,4.93
2021010213,4.92
2021010214,4.93
2021010215,4.93
2021010216,4.91
2021010217,4.92
2021010218,4.93
2021010219,4.92
2021010220,4.92
2021010221,4.90
2021010222,4.89
2021010223,4.88
2021010224,4.89
2021010301,4.89
2021010302,4.88
2021010303,4.88
2021010304,4.88
2021010305,4.87
2021010306,4.89
2021010307,4.86
2021010308,4.85
2021010309,4.84
2021010310,4.86
2021010311,4.86
2021010312,4.87
2021010313,4.88
2021010314,4.86
2021010315,4.87
2021010316,4.87
2021010317,4.89
2021010318,4.89
2021010319,4.89
2021010320,4.89
2021010321,4.87
2021010322,4.88
2021010323,4.88
2021010324,4.88
2021010401,4.88
2021010402,4.88
2021010403,4.88
2021010404,4.88
2021010405,4.90
2021010406,4.91
2021010407,4.90
2021010408,4.89
2021010409,4.90
2021010410,4.90
2021010411,4.88
2021010412,4.88
2021010413,4.87
2021010414,4.89
2021010415,4.91
2021010416,4.89
2021010417,4.88
2021010418,4.88
2021010419,4.88
2021010420,4.89
2021010421,4.89
2021010422,4.87
2021010423,4.86
2021010424,4.86
2021010501,4.87
2021010502,4.88
2021010503,4.87
2021010504,4.86
2021010505,4.86
2021010506,4.86
2021010507,4.86
2021010508,4.86
2021010509,4.86
2021010510,4.85
2021010511,4.84
2021010512,4.83
2021010513,4.84
2021010514,4.85
2021010515,4.84
2021010516,4.84
2021010517,4.85
2021010518,4.87
2021010519,4.85
2021010520,4.86
2021010521,4.86
2021010522,4.85
2021010523,4.88
2021010524,4.87
2021010601,4.88
2021010602,4.87
2021010603,4.87
2021010604,4.88
2021010605,4.89
2021010606,4.89
2021010607,4.88
2021010608,4.89
2021010609,4.90
2021010610,4.91
2021010611,4.88
2021010612,4.88
2021010613,4.87
2021010614,4.90
2021010615,4.91
2021010616,4.91
2021010617,4.91
2021010618,4.91
2021010619,4.93
2021010620,4.93
2021010621,4.93
2021010622,4.93
2021010623,4.93
2021010624,4.93
2021010701,4.94
2021010702,4.93
2021010703,4.89
2021010704,4.87
2021010705,4.86
2021010706,4.86
2021010707,4.90
2021010708,4.93
2021010709,4.94
